date,equity
2025-07-10,100000.0
2025-07-11,100000.0
2025-07-12,99966.24233338828
2025-07-13,100302.28743699197
2025-07-14,100626.34426964467
2025-07-15,101228.84176822806
2025-07-16,101228.84176822806
2025-07-17,101228.84176822806
2025-07-18,101228.84176822806
2025-07-19,101228.84176822806
2025-07-20,101228.84176822806
2025-07-21,101228.84176822806
2025-07-22,101228.84176822806
2025-07-23,101228.84176822806
2025-07-24,101228.84176822806
2025-07-25,101228.84176822806
2025-07-26,101228.84176822806
2025-07-27,101228.84176822806
2025-07-28,101228.84176822806
2025-07-29,101228.84176822806
2025-07-30,101228.84176822806
2025-07-31,101228.84176822806
2025-08-01,101228.84176822806
2025-08-02,101228.84176822806
2025-08-03,101228.84176822806
2025-08-04,101228.84176822806
2025-08-05,101228.84176822806
2025-08-06,101228.84176822806
2025-08-07,101228.84176822806
2025-08-08,101228.84176822806
2025-08-09,101228.84176822806
2025-08-10,101228.84176822806
2025-08-11,101228.84176822806
2025-08-12,101228.84176822806
2025-08-13,101228.84176822806
2025-08-14,101228.84176822806
2025-08-15,101228.84176822806
2025-08-16,101228.84176822806
2025-08-17,101228.84176822806
2025-08-18,101180.02163224231
2025-08-19,102649.54106280126
2025-08-20,101495.94113171223
2025-08-21,102419.8996370135
2025-08-22,100123.87299383285
2025-08-23,100028.8420394355
2025-08-24,100439.44318936073
2025-08-25,102815.8617300584
2025-08-26,102815.8617300584
2025-08-27,102815.8617300584
2025-08-28,102815.8617300584
2025-08-29,102815.8617300584
2025-08-30,102815.8617300584
2025-08-31,102815.8617300584
2025-09-01,102815.8617300584
2025-09-02,102774.99348019739
2025-09-03,102512.57956974041
2025-09-04,103293.24895043814
2025-09-05,103109.02341927578
2025-09-06,103077.98731887464
2025-09-07,102551.59407619202
2025-09-08,101597.77815447838
2025-09-09,101134.09659545972
2025-09-10,100350.53642945977
2025-09-11,100184.52708202325
2025-09-12,99791.85434550184
2025-09-13,99616.26889350868
2025-09-14,100492.25954922456
2025-09-15,101170.86988595125
2025-09-16,100472.2237644222
2025-09-17,99523.39056405994
2025-09-18,96411.61496768892
2025-09-19,96411.61496768892
2025-09-20,96411.61496768892
2025-09-21,96411.61496768892
2025-09-22,96411.61496768892
2025-09-23,96411.61496768892
2025-09-24,96411.61496768892
2025-09-25,96411.61496768892
2025-09-26,96411.61496768892
2025-09-27,96411.61496768892
2025-09-28,96411.61496768892
2025-09-29,96411.61496768892
2025-09-30,96365.52841464628
2025-10-01,94616.65583238288
2025-10-02,93365.21447003192
2025-10-03,92810.21211851166
2025-10-04,93417.40190126454
2025-10-05,93471.40281158531
2025-10-06,92677.63481938149
2025-10-07,93531.89274093753
2025-10-08,93403.76613556016
2025-10-09,94134.56038348455
2025-10-10,98622.99887716318
2025-10-11,99242.59755049058
2025-10-12,99242.59755049058
2025-10-13,99242.59755049058
2025-10-14,99242.59755049058
2025-10-15,99242.59755049058
