date,equity
2025-07-10,100000.0
2025-07-11,99952.09724358284
2025-07-12,100282.4407848348
2025-07-13,100643.76815347285
2025-07-14,101285.06665352339
2025-07-15,101285.06665352339
2025-07-16,101285.06665352339
2025-07-17,101236.54871975258
2025-07-18,101521.16870613967
2025-07-19,101088.51221438203
2025-07-20,101505.38939345548
2025-07-21,101331.61642804526
2025-07-22,100395.02855373753
2025-07-23,100395.02855373753
2025-07-24,100395.02855373753
2025-07-25,100395.02855373753
2025-07-26,100395.02855373753
2025-07-27,100395.02855373753
2025-07-28,100395.02855373753
2025-07-29,100346.74398106862
2025-07-30,101015.81857594763
2025-07-31,102099.66486989654
2025-08-01,102099.66486989654
2025-08-02,102099.66486989654
2025-08-03,102099.66486989654
2025-08-04,102099.66486989654
2025-08-05,102099.66486989654
2025-08-06,102099.66486989654
2025-08-07,102050.75689445011
2025-08-08,102584.23882839768
2025-08-09,104051.62869978057
2025-08-10,103936.73820663532
2025-08-11,102842.52880404358
2025-08-12,105257.73509920973
2025-08-13,106156.46028056486
2025-08-14,104486.41962147811
2025-08-15,103303.17649204696
2025-08-16,103253.68749540608
2025-08-17,103865.67956045795
2025-08-18,102670.91325434238
2025-08-19,101680.1179325991
2025-08-20,103499.41171746468
2025-08-21,103601.1879458228
2025-08-22,107322.3836876648
2025-08-23,108384.60432670923
2025-08-24,107651.3387693225
2025-08-25,105072.03870699188
2025-08-26,105021.70266606529
2025-08-27,103842.16573770616
2025-08-28,103582.0750057191
2025-08-29,103763.36219602352
2025-08-30,103745.85384967222
2025-08-31,103487.08286523225
2025-09-01,102625.39046549682
2025-09-02,103468.40090255016
2025-09-03,104412.0523649199
2025-09-04,102822.44612735863
2025-09-05,102472.95277390767
2025-09-06,102180.3889457015
2025-09-07,102432.23696376992
2025-09-08,102526.45049886999
2025-09-09,102155.37310811349
2025-09-10,102301.32166037943
2025-09-11,103022.22119982351
2025-09-12,103925.49249719291
2025-09-13,103412.80710795423
2025-09-14,102791.06444866116
2025-09-15,102256.05294953423
2025-09-16,102230.51423618796
2025-09-17,102765.49605241156
2025-09-18,103000.36773308796
2025-09-19,102202.26296213936
2025-09-20,102079.87806849959
2025-09-21,101890.35273087703
2025-09-22,100088.2009225276
2025-09-23,100435.33106021518
2025-09-24,100679.8656675685
2025-09-25,99253.90452736465
2025-09-26,99253.90452736465
2025-09-27,99253.90452736465
2025-09-28,99253.90452736465
2025-09-29,99253.90452736465
2025-09-30,99253.90452736465
2025-10-01,99253.90452736465
2025-10-02,99253.90452736465
2025-10-03,99253.90452736465
2025-10-04,99253.90452736465
2025-10-05,99253.90452736465
2025-10-06,99253.90452736465
2025-10-07,99253.90452736465
2025-10-08,99253.90452736465
2025-10-09,99253.90452736465
2025-10-10,99253.90452736465
2025-10-11,99253.90452736465
2025-10-12,99253.90452736465
2025-10-13,99253.90452736465
2025-10-14,99253.90452736465
2025-10-15,99253.90452736465
2025-10-16,99253.90452736465
2025-10-17,99253.90452736465
2025-10-18,99253.90452736465
2025-10-19,99253.90452736465
2025-10-20,99253.90452736465
2025-10-21,99253.90452736465
2025-10-22,99253.90452736465
2025-10-23,99253.90452736465
2025-10-24,99253.90452736465
2025-10-25,99253.90452736465
2025-10-26,99253.90452736465
2025-10-27,99253.90452736465
2025-10-28,99253.90452736465
2025-10-29,99253.90452736465
2025-10-30,99253.90452736465
2025-10-31,99253.90452736465
2025-11-01,99253.90452736465
2025-11-02,99253.90452736465
2025-11-03,99253.90452736465
2025-11-04,99253.90452736465
2025-11-05,99253.90452736465
2025-11-06,99253.90452736465
2025-11-07,99253.90452736465
2025-11-08,99253.90452736465
2025-11-09,99253.90452736465
2025-11-10,99253.90452736465
2025-11-11,99253.90452736465
2025-11-12,99253.90452736465
2025-11-13,99253.90452736465
2025-11-14,99253.90452736465
2025-11-15,99253.90452736465
2025-11-16,99253.90452736465
2025-11-17,99253.90452736465
2025-11-18,99253.90452736465
2025-11-19,99253.90452736465
2025-11-20,99253.90452736465
2025-11-21,99253.90452736465
2025-11-22,99253.90452736465
2025-11-23,99253.90452736465
2025-11-24,99253.90452736465
2025-11-25,99253.90452736465
2025-11-26,99253.90452736465
2025-11-27,99253.90452736465
2025-11-28,99253.90452736465
2025-11-29,99253.90452736465
2025-11-30,99253.90452736465
2025-12-01,99253.90452736465
2025-12-02,99253.90452736465
2025-12-03,99253.90452736465
2025-12-04,99253.90452736465
2025-12-05,99253.90452736465
2025-12-06,99253.90452736465
2025-12-07,99253.90452736465
2025-12-08,99253.90452736465
2025-12-09,99206.35202921127
2025-12-10,98540.54281313914
2025-12-11,99145.67133074821
2025-12-12,97888.96119971748
2025-12-13,98615.32943434065
2025-12-14,97546.17457235842
2025-12-15,98154.1053067642
2025-12-16,97256.37954667093
2025-12-17,96494.14257916782
2025-12-18,95789.74293689022
2025-12-19,96701.65872201408
2025-12-20,96537.48567958278
2025-12-21,94733.43164156753
2025-12-22,94733.43164156753
2025-12-23,94733.43164156753
2025-12-24,94733.43164156753
2025-12-25,94733.43164156753
2025-12-26,94733.43164156753
2025-12-27,94733.43164156753
2025-12-28,94733.43164156753
2025-12-29,94733.43164156753
2025-12-30,94733.43164156753
2025-12-31,94733.43164156753
2026-01-01,94733.43164156753
2026-01-02,94733.43164156753
2026-01-03,94733.43164156753
2026-01-04,94733.43164156753
2026-01-05,94733.43164156753
2026-01-06,94733.43164156753
2026-01-07,94733.43164156753
2026-01-08,94733.43164156753
2026-01-09,94733.43164156753
2026-01-10,94733.43164156753
2026-01-11,94733.43164156753
2026-01-12,94733.43164156753
2026-01-13,94688.04968128109
2026-01-14,94875.85211004337
2026-01-15,93975.5594366889
2026-01-16,94463.4978606152
2026-01-17,94249.05441919333
