date,equity
2024-02-29,100000.0
2024-03-01,100000.0
2024-03-02,100000.0
2024-03-03,100000.0
2024-03-04,100000.0
2024-03-05,100000.0
2024-03-06,100000.0
2024-03-07,100000.0
2024-03-08,100000.0
2024-03-09,100000.0
2024-03-10,100000.0
2024-03-11,100000.0
2024-03-12,100000.0
2024-03-13,100000.0
2024-03-14,100000.0
2024-03-15,100000.0
2024-03-16,100000.0
2024-03-17,100000.0
2024-03-18,100000.0
2024-03-19,100000.0
2024-03-20,100000.0
2024-03-21,100000.0
2024-03-22,100000.0
2024-03-23,100000.0
2024-03-24,100000.0
2024-03-25,100000.0
2024-03-26,100000.0
2024-03-27,100000.0
2024-03-28,100000.0
2024-03-29,100000.0
2024-03-30,100000.0
2024-03-31,100000.0
2024-04-01,100000.0
2024-04-02,100000.0
2024-04-03,100000.0
2024-04-04,100000.0
2024-04-05,100000.0
2024-04-06,100000.0
2024-04-07,100000.0
2024-04-08,100000.0
2024-04-09,100000.0
2024-04-10,100000.0
2024-04-11,100000.0
2024-04-12,99951.38699701572
2024-04-13,102035.50376165804
2024-04-14,99031.51264361093
2024-04-15,100964.7033208881
2024-04-16,100317.02832635406
2024-04-17,101718.96838405746
2024-04-18,101011.94760685312
2024-04-19,100329.70264329709
2024-04-20,96052.4780184927
2024-04-21,96856.86217573621
2024-04-22,96291.21022113565
2024-04-23,96501.83943463715
2024-04-24,98511.42131175318
2024-04-25,98189.44012679873
2024-04-26,99794.45566570936
2024-04-27,99476.24867017195
2024-04-28,99742.16039007773
2024-04-29,99662.14489770649
2024-04-30,101262.34232246772
2024-05-01,101369.28036601382
2024-05-02,101510.48323135244
2024-05-03,99622.37939559338
2024-05-04,99754.80258625976
2024-05-05,97535.60062288352
2024-05-06,97301.60890921755
2024-05-07,97754.484871961
2024-05-08,99822.78082344771
2024-05-09,98584.48533609885
2024-05-10,99195.23483913786
2024-05-11,99405.94435454185
2024-05-12,99665.17763289053
2024-05-13,100189.38845234601
2024-05-14,101524.1586453465
2024-05-15,98682.20739796916
2024-05-16,98392.43798283357
2024-05-17,97647.39960826034
2024-05-18,98424.63636900202
2024-05-19,99289.77962239964
2024-05-20,96802.91535764335
2024-05-21,95601.55606870985
2024-05-22,95494.10409298784
2024-05-23,97485.5056193801
2024-05-24,98083.42555513127
2024-05-25,98198.72570345666
2024-05-26,98915.89664113574
2024-05-27,98164.00048408985
2024-05-28,98895.5534925049
2024-05-29,99407.50488818024
2024-05-30,99460.81196778326
2024-05-31,99958.45891789501
2024-06-01,100339.85280377184
2024-06-02,100590.14848037336
2024-06-03,99983.24811519371
2024-06-04,100139.38445766542
2024-06-05,99807.40033239077
2024-06-06,101049.36829341351
2024-06-07,103293.54682519427
2024-06-08,104370.30834385904
2024-06-09,104509.14096470916
2024-06-10,105383.69292434855
2024-06-11,106762.37085926559
2024-06-12,104711.42948727202
2024-06-13,106167.00184728352
2024-06-14,107390.35448894402
2024-06-15,107625.50388837088
2024-06-16,107465.47424199345
2024-06-17,109184.6228749133
2024-06-18,110572.32674367023
2024-06-19,107074.14510922955
2024-06-20,107022.62835797563
2024-06-21,107305.00187979086
2024-06-22,109149.968356587
2024-06-23,110227.64653683099
2024-06-24,106541.03992777597
2024-06-25,107249.67770380892
2024-06-26,104275.48332391458
2024-06-27,107986.90825490543
2024-06-28,110197.65581616457
2024-06-29,111187.23852850625
2024-06-30,109792.53309544774
2024-07-01,111989.14417117211
2024-07-02,111597.96643659238
2024-07-03,112685.07404717682
2024-07-04,113093.29522814768
2024-07-05,114099.85819207926
2024-07-06,112973.10446119873
2024-07-07,114888.96018501805
2024-07-08,114154.76489937432
2024-07-09,113436.60194330211
2024-07-10,113591.5402759552
2024-07-11,114344.2899382375
2024-07-12,113638.72189754894
2024-07-13,114047.74546099594
2024-07-14,112700.83253260968
2024-07-15,109898.21982977004
2024-07-16,109844.53790674225
2024-07-17,109373.74110865354
2024-07-18,110354.50515004522
2024-07-19,109013.54269618595
2024-07-20,109276.08053928298
2024-07-21,108741.52461369021
2024-07-22,110938.61967718085
2024-07-23,112430.37126658067
2024-07-24,113836.12637474039
2024-07-25,114130.77186266288
2024-07-26,112605.00644362129
2024-07-27,112668.117688656
2024-07-28,113237.48076936325
2024-07-29,113827.36233194899
2024-07-30,114256.73431827182
2024-07-31,114922.73986732634
2024-08-01,115116.99001667932
2024-08-02,116563.63444191085
2024-08-03,117917.25925178708
2024-08-04,119199.19498495507
2024-08-05,121646.60737374047
2024-08-06,120620.57089204036
2024-08-07,121425.53511052385
2024-08-08,119905.74166934616
2024-08-09,120539.49192689004
2024-08-10,119636.55157179238
2024-08-11,119578.59664782268
2024-08-12,117941.40494593678
2024-08-13,117365.91816351749
2024-08-14,117487.7792824803
2024-08-15,119146.95478734425
2024-08-16,119190.35962138342
2024-08-17,118818.71386701691
2024-08-18,119582.79013856173
2024-08-19,116108.65000292516
2024-08-20,117623.66350167117
2024-08-21,114516.55355072439
2024-08-22,112512.96559059492
2024-08-23,112512.96559059492
2024-08-24,112512.96559059492
2024-08-25,112512.96559059492
2024-08-26,112512.96559059492
2024-08-27,112512.96559059492
2024-08-28,112512.96559059492
2024-08-29,112512.96559059492
2024-08-30,112512.96559059492
2024-08-31,112512.96559059492
2024-09-01,112512.96559059492
2024-09-02,112512.96559059492
2024-09-03,112512.96559059492
2024-09-04,112512.96559059492
2024-09-05,112459.43039228981
2024-09-06,112790.78745612872
2024-09-07,112879.79658846694
2024-09-08,111943.59253190467
2024-09-09,109428.13860667283
2024-09-10,105824.19034702379
2024-09-11,105824.19034702379
2024-09-12,105824.19034702379
2024-09-13,105824.19034702379
2024-09-14,105824.19034702379
2024-09-15,105824.19034702379
2024-09-16,105824.19034702379
2024-09-17,105824.19034702379
2024-09-18,105824.19034702379
2024-09-19,105824.19034702379
2024-09-20,105824.19034702379
2024-09-21,105824.19034702379
2024-09-22,105824.19034702379
2024-09-23,105824.19034702379
2024-09-24,105824.19034702379
2024-09-25,105824.19034702379
2024-09-26,105824.19034702379
2024-09-27,105824.19034702379
2024-09-28,105824.19034702379
2024-09-29,105824.19034702379
2024-09-30,105824.19034702379
2024-10-01,105824.19034702379
2024-10-02,105824.19034702379
2024-10-03,105824.19034702379
2024-10-04,105824.19034702379
2024-10-05,105824.19034702379
2024-10-06,105824.19034702379
2024-10-07,105824.19034702379
2024-10-08,105824.19034702379
