date,equity
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99932.55246311228
2026-02-01,99916.63168698201
2026-02-01,99916.63168698201
2026-02-01,99916.63168698201
2026-02-01,99916.63168698201
2026-02-01,99943.1663138658
2026-02-01,99943.1663138658
2026-02-01,99925.91880639133
2026-02-01,99925.91880639133
2026-02-01,99925.91880639133
2026-02-01,99939.18611983323
2026-02-01,99903.36437354013
2026-02-01,99903.36437354013
2026-02-01,99903.36437354013
2026-02-01,99903.36437354013
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
2026-02-01,100036.03750795906
