date,equity
2024-02-29,100000.0
2024-03-01,100000.0
2024-03-02,100000.0
2024-03-03,100000.0
2024-03-04,100000.0
2024-03-05,100000.0
2024-03-06,100000.0
2024-03-07,100000.0
2024-03-08,100000.0
2024-03-09,100000.0
2024-03-10,100000.0
2024-03-11,100000.0
2024-03-12,100000.0
2024-03-13,100000.0
2024-03-14,100000.0
2024-03-15,100000.0
2024-03-16,100000.0
2024-03-17,100000.0
2024-03-18,100000.0
2024-03-19,100000.0
2024-03-20,100000.0
2024-03-21,100000.0
2024-03-22,100000.0
2024-03-23,100000.0
2024-03-24,100000.0
2024-03-25,100000.0
2024-03-26,100000.0
2024-03-27,100000.0
2024-03-28,100000.0
2024-03-29,100000.0
2024-03-30,100000.0
2024-03-31,100000.0
2024-04-01,100000.0
2024-04-02,100000.0
2024-04-03,100000.0
2024-04-04,100000.0
2024-04-05,100000.0
2024-04-06,100000.0
2024-04-07,100000.0
2024-04-08,100000.0
2024-04-09,100000.0
2024-04-10,99976.183753289
2024-04-11,100803.02347013658
2024-04-12,104087.99914954777
2024-04-13,107156.70343932512
2024-04-14,107156.70343932512
2024-04-15,107156.70343932512
2024-04-16,107156.70343932512
2024-04-17,107156.70343932512
2024-04-18,107156.70343932512
2024-04-19,107156.70343932512
2024-04-20,107156.70343932512
2024-04-21,107156.70343932512
2024-04-22,107156.70343932512
2024-04-23,107156.70343932512
2024-04-24,107156.70343932512
2024-04-25,107156.70343932512
2024-04-26,107156.70343932512
2024-04-27,107156.70343932512
2024-04-28,107156.70343932512
2024-04-29,107156.70343932512
2024-04-30,107156.70343932512
2024-05-01,107156.70343932512
2024-05-02,107156.70343932512
2024-05-03,107156.70343932512
2024-05-04,107131.29077503948
2024-05-05,106887.74301256509
2024-05-06,107449.24142608828
2024-05-07,107949.78630114444
2024-05-08,107596.86324148733
2024-05-09,106928.12976932904
2024-05-10,107932.23406820424
2024-05-11,107997.95532956357
2024-05-12,108087.80884611317
2024-05-13,108087.80884611317
2024-05-14,108087.80884611317
2024-05-15,108087.80884611317
2024-05-16,108087.80884611317
2024-05-17,108061.47965604834
2024-05-18,107966.33121197067
2024-05-19,108922.15320709688
2024-05-20,107145.09144611603
2024-05-21,106393.73167138596
2024-05-22,105431.97736473472
2024-05-23,105312.83812512175
2024-05-24,105524.63067349284
2024-05-25,104993.29646784964
2024-05-26,104993.29646784964
2024-05-27,104993.29646784964
2024-05-28,104993.29646784964
2024-05-29,104993.29646784964
2024-05-30,104993.29646784964
2024-05-31,104993.29646784964
2024-06-01,104993.29646784964
2024-06-02,104976.63585584334
2024-06-03,104592.7301038054
2024-06-04,102732.17895627576
2024-06-05,101179.90838538512
2024-06-06,101179.90838538512
2024-06-07,101179.90838538512
2024-06-08,101179.90838538512
2024-06-09,101179.90838538512
2024-06-10,101179.90838538512
2024-06-11,101179.90838538512
2024-06-12,101179.90838538512
2024-06-13,101179.90838538512
2024-06-14,101179.90838538512
2024-06-15,101179.90838538512
2024-06-16,101179.90838538512
2024-06-17,101179.90838538512
2024-06-18,101179.90838538512
2024-06-19,101179.90838538512
2024-06-20,101179.90838538512
2024-06-21,101179.90838538512
2024-06-22,101179.90838538512
2024-06-23,101179.90838538512
2024-06-24,101179.90838538512
2024-06-25,101179.90838538512
2024-06-26,101179.90838538512
2024-06-27,101179.90838538512
2024-06-28,101179.90838538512
2024-06-29,101179.90838538512
2024-06-30,101179.90838538512
2024-07-01,101179.90838538512
2024-07-02,101179.90838538512
2024-07-03,101179.90838538512
2024-07-04,101179.90838538512
2024-07-05,101179.90838538512
2024-07-06,101179.90838538512
2024-07-07,101179.90838538512
2024-07-08,101179.90838538512
2024-07-09,101179.90838538512
2024-07-10,101179.90838538512
2024-07-11,101179.90838538512
2024-07-12,101179.90838538512
2024-07-13,101179.90838538512
2024-07-14,101155.20719996575
2024-07-15,99482.3349159477
2024-07-16,99795.19537293333
2024-07-17,100353.20108271882
2024-07-18,100322.64390190587
2024-07-19,99523.99290077508
2024-07-20,99553.20743574612
2024-07-21,99225.63781404588
2024-07-22,99954.13407144777
2024-07-23,100567.22272599117
2024-07-24,100947.73545063875
2024-07-25,101234.50122604941
2024-07-26,100521.78105729008
2024-07-27,100643.22157550522
2024-07-28,100989.94637778273
2024-07-29,100855.50796890598
2024-07-30,100836.4771628877
2024-07-31,102115.0955812198
2024-08-01,102247.34769513745
2024-08-02,103925.4362181909
2024-08-03,104379.39736464834
2024-08-04,105624.66841627724
2024-08-05,107555.53106264786
2024-08-06,107555.53106264786
2024-08-07,107555.53106264786
2024-08-08,107555.53106264786
2024-08-09,107555.53106264786
2024-08-10,107555.53106264786
2024-08-11,107555.53106264786
2024-08-12,107555.53106264786
2024-08-13,107555.53106264786
2024-08-14,107555.53106264786
2024-08-15,107555.53106264786
2024-08-16,107555.53106264786
2024-08-17,107555.53106264786
2024-08-18,107555.53106264786
2024-08-19,107555.53106264786
2024-08-20,107555.53106264786
2024-08-21,107530.36781768702
2024-08-22,108999.32004648355
2024-08-23,110246.65421423716
2024-08-24,109862.59556395096
2024-08-25,109241.9345017924
2024-08-26,109241.9345017924
2024-08-27,109241.9345017924
2024-08-28,109215.1860316661
2024-08-29,109179.88526139132
2024-08-30,109618.43792962002
2024-08-31,109618.43792962002
2024-09-01,109618.43792962002
2024-09-02,109618.43792962002
2024-09-03,109618.43792962002
2024-09-04,109618.43792962002
2024-09-05,109618.43792962002
2024-09-06,109618.43792962002
2024-09-07,109618.43792962002
2024-09-08,109618.43792962002
2024-09-09,109618.43792962002
2024-09-10,109618.43792962002
2024-09-11,109618.43792962002
2024-09-12,109592.7071798644
2024-09-13,110283.5631949345
2024-09-14,109839.96154870407
2024-09-15,109889.5263563737
2024-09-16,108777.00809201738
2024-09-17,109300.3527881276
2024-09-18,109715.59557414046
2024-09-19,110867.22521068633
2024-09-20,110977.5701944732
2024-09-21,113188.77977608542
2024-09-22,112367.38933380552
2024-09-23,113743.17146040619
2024-09-24,113990.41158750813
2024-09-25,113316.92337157694
2024-09-26,114825.60049341303
2024-09-27,116203.99775910092
2024-09-28,115360.7159857416
2024-09-29,115116.90811742806
2024-09-30,113405.58477990575
2024-10-01,113405.58477990575
2024-10-02,113378.21186996125
2024-10-03,112841.11720077298
2024-10-04,113824.21085017495
2024-10-05,113989.57976570523
2024-10-06,114169.42387018417
2024-10-07,114169.42387018417
