date,equity
2024-07-30,100000.0
2024-07-31,100000.0
2024-08-01,100000.0
2024-08-02,99927.17498570691
2024-08-03,101369.57558952757
2024-08-04,102100.30031220123
2024-08-05,104271.8241240987
2024-08-06,102653.12454818924
2024-08-07,103257.72671701113
2024-08-08,100570.02986133317
2024-08-09,100728.6430084137
2024-08-10,99977.19280272175
2024-08-11,101729.37617567468
2024-08-12,100437.02663791779
2024-08-13,100323.46816283936
2024-08-14,100825.07493647785
2024-08-15,101984.2614571068
2024-08-16,102433.5322124078
2024-08-17,101871.18474814684
2024-08-18,101632.30507276025
2024-08-19,101327.96244479768
2024-08-20,100917.42616241954
2024-08-21,100500.24770855626
2024-08-22,100061.13935637848
2024-08-23,98192.51645155929
2024-08-24,97710.99598608879
2024-08-25,98731.1762866675
2024-08-26,99891.0830714934
2024-08-27,101505.94163584925
2024-08-28,101787.23580950934
2024-08-29,101812.92443754038
2024-08-30,101857.49972840474
2024-08-31,102409.52261084912
2024-09-01,103644.49428088986
2024-09-02,102146.63571888465
2024-09-03,103389.849882517
2024-09-04,102468.02380451484
2024-09-05,103259.56553719607
2024-09-06,103836.87875588046
2024-09-07,103628.1690874192
2024-09-08,102788.6105366014
2024-09-09,101936.16593460435
2024-09-10,101675.1178628248
2024-09-11,102298.36581142078
2024-09-12,100483.12116154196
2024-09-13,100368.12215806961
2024-09-14,100572.27174327071
2024-09-15,101400.22736257137
2024-09-16,101590.1290725652
2024-09-17,100548.4219354246
2024-09-18,99985.3542069667
2024-09-19,98770.95061121244
2024-09-20,98327.04129271525
2024-09-21,97968.52382623024
2024-09-22,98775.27219639416
2024-09-23,96220.97924090338
2024-09-24,95873.42553108523
2024-09-25,97163.85515931051
2024-09-26,94326.10870290096
2024-09-27,94326.10870290096
2024-09-28,94326.10870290096
2024-09-29,94326.10870290096
2024-09-30,94326.10870290096
2024-10-01,94326.10870290096
2024-10-02,94326.10870290096
2024-10-03,94326.10870290096
2024-10-04,94326.10870290096
2024-10-05,94326.10870290096
2024-10-06,94326.10870290096
2024-10-07,94326.10870290096
2024-10-08,94326.10870290096
2024-10-09,94259.2322769082
2024-10-10,94240.32976460016
2024-10-11,92919.389346194
2024-10-12,92431.67894224927
2024-10-13,92481.38388615496
2024-10-14,90572.34460850681
2024-10-15,90857.76985105305
2024-10-16,89694.52731748906
2024-10-17,89694.52731748906
2024-10-18,89694.52731748906
2024-10-19,89694.52731748906
2024-10-20,89694.52731748906
2024-10-21,89694.52731748906
2024-10-22,89694.52731748906
2024-10-23,89694.52731748906
2024-10-24,89694.52731748906
2024-10-25,89694.52731748906
2024-10-26,89694.52731748906
2024-10-27,89694.52731748906
2024-10-28,89694.52731748906
2024-10-29,89694.52731748906
2024-10-30,89694.52731748906
2024-10-31,89694.52731748906
2024-11-01,89694.52731748906
