date,equity
2026-01-26,99998.30769025818
2026-01-27,99993.46783522468
2026-01-28,99990.56407056401
2026-01-29,99995.4039255975
2026-01-30,99924.74107777234
2026-02-02,99961.52456946453
2026-02-03,100063.16263786344
2026-02-04,100178.35259707496
2026-02-05,100042.09035902173
2026-02-06,100040.814640432
2026-02-09,100088.19629610241
2026-02-10,100139.82051486804
2026-02-11,100190.03054593527
2026-02-12,100134.16322213622
2026-02-13,100168.10806240354
2026-02-17,100124.96978273564
2026-02-18,100147.59976657022
2026-02-19,100134.16322213622
2026-02-20,100143.35639056771
2026-02-23,100143.35639056771
2026-02-24,100171.64393810321
2026-02-25,100150.42841293613
2026-02-26,100146.18530790272
2026-02-27,100175.17981380287
2026-03-02,100163.86495737013
2026-03-03,100069.93526445278
2026-03-04,100068.49299649647
2026-03-05,99981.90573702611
2026-03-06,99903.46653119223
2026-03-09,99902.31465798747
2026-03-10,99895.07624026055
2026-03-11,99892.44390498573
2026-03-12,99881.91532030469
2026-03-13,99849.67123030344
2026-03-16,99863.49023407801
2026-03-17,99871.38673562364
2026-03-18,99802.95030484835
2026-03-19,99753.15573159678
2026-03-20,99753.15573159678
2026-03-23,99753.15573159678
2026-03-24,99753.15573159678
2026-03-25,99752.45994134863
2026-03-26,99765.33015122791
2026-03-26,99764.63838292417
