date,equity
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,100000.0
2026-02-01,102309.4688221709
2026-02-01,102309.4688221709
2026-02-01,102309.4688221709
2026-02-01,102309.4688221709
2026-02-01,102309.4688221709
2026-02-01,102309.4688221709
2026-02-01,102188.96296961239
2026-02-01,102188.96296961239
2026-02-01,102188.96296961239
2026-02-01,102188.96296961239
2026-02-01,102188.96296961239
2026-02-01,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,102188.96296961239
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104358.06831566547
2026-02-02,104168.07566349227
2026-02-02,104168.07566349227
2026-02-02,104168.07566349227
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-02,104111.07786784031
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,102842.48837231778
2026-02-03,101143.77003566294
