date,equity
2026-01-26,100000.0
2026-01-26,100357.5851139591
2026-01-26,100123.78372492164
2026-01-26,100050.52534603068
2026-01-26,99734.74916088223
2026-01-26,99450.55252159349
2026-01-26,99003.91675797463
2026-01-26,99003.91675797463
2026-01-26,98540.81400637838
2026-01-26,98266.03262154327
2026-01-26,98089.27958374874
2026-01-26,98089.27958374874
2026-01-26,98115.10333604386
2026-01-26,97566.36214455956
2026-01-26,97592.18097147756
2026-01-26,97808.45428127708
2026-01-26,97747.1234852483
2026-01-26,97598.63814089562
2026-01-26,97676.109397781
2026-01-26,97654.15699191042
2026-01-26,97585.72872743662
2026-01-26,97430.78621366588
2026-01-26,97279.07474729273
2026-01-26,97279.07474729273
2026-01-26,97246.5015203915
2026-01-26,97399.60513122396
2026-01-26,97487.56228825395
2026-01-26,97813.3243816768
2026-01-26,97901.28153870677
2026-01-26,97914.30983532025
2026-01-26,97953.40466663084
2026-01-26,97940.37139928229
2026-01-26,98090.22414938023
2026-01-26,98043.96648883651
2026-01-26,98057.6459517439
2026-01-26,98083.70751570594
2026-01-26,98096.7407830545
2026-01-26,98038.10102145615
2026-01-26,98090.22414938023
2026-01-26,98054.3901202743
2026-01-26,98060.90675394858
2026-01-26,98018.5560911684
2026-01-26,97914.30983532025
2026-01-26,97875.21997474474
2026-01-26,97790.52361991942
2026-01-26,97764.46205595738
2026-01-26,97774.69182872753
2026-01-26,97757.62232450368
2026-01-26,97516.87968368558
2026-01-26,97529.91295103414
2026-01-26,97503.85138707209
2026-01-26,97616.8908732557
2026-01-26,97562.48617793538
2026-01-26,97507.1072185417
2026-01-26,97353.99863697417
2026-01-26,97285.591380967
2026-01-26,97262.78564847459
2026-01-26,97047.78644457416
2026-01-26,97047.78644457416
2026-01-26,96871.87213051418
2026-01-26,96793.69240936314
2026-01-26,96813.2373396509
2026-01-26,96708.99108380277
2026-01-26,96516.33617707012
2026-01-26,96516.33617707012
2026-01-26,96522.91980492687
2026-01-26,96601.96857023913
2026-01-26,96657.95956104234
2026-01-26,96601.96857023913
2026-01-26,96661.25640064085
2026-01-26,96549.26939336429
2026-01-26,96509.74752354324
2026-01-26,96495.25349091811
2026-01-26,96621.72950514966
2026-01-26,96651.37090751546
2026-01-26,96661.25640064085
2026-01-26,96783.11884970253
2026-01-26,96753.47744733674
2026-01-27,97023.55193389754
2026-01-27,97240.93226925362
2026-01-27,97464.89623246648
2026-01-27,97240.93226925362
2026-01-27,97445.13529755594
2026-01-27,97504.42312795765
2026-01-27,97596.64417465354
2026-01-27,97941.15386135674
2026-01-27,97517.5954093413
2026-01-27,97580.63741532242
2026-01-27,97517.5954093413
2026-01-27,97649.34335152838
2026-01-27,97471.48488599336
2026-01-27,97451.72395108282
2026-01-27,97455.01576501121
2026-01-27,97695.45387487633
2026-01-27,97787.67492157222
2026-01-27,97899.65690317865
2026-01-27,97884.37384034475
2026-01-27,97921.78964882492
2026-01-27,97921.78964882492
2026-01-27,97921.78964882492
2026-01-27,97921.78964882492
2026-01-27,97921.78964882492
2026-01-27,97832.15325177196
2026-01-27,98069.04735049023
2026-01-27,98149.08019677446
2026-01-27,98177.89573389792
2026-01-27,98110.66599369957
2026-01-27,98222.7139324244
2026-01-27,98158.6837475432
2026-01-27,98120.26954446829
2026-01-27,98254.72414004772
2026-01-27,98209.90594152125
2026-01-27,98299.5423385742
2026-01-27,98395.58273107873
2026-01-27,98488.42356826612
2026-01-27,98576.45774525186
2026-01-27,98491.62312358327
2026-01-27,98568.45641455035
2026-01-27,98660.0125447936
2026-01-27,98594.0626267221
2026-01-27,98446.80492505679
2026-01-27,98440.40092960521
2026-01-27,98363.57252345541
2026-01-27,98261.1281354993
2026-01-27,98190.69883998379
