date,equity
2026-01-26,99995.81354661933
2026-01-27,100121.68177722479
2026-01-28,100042.32965818039
2026-01-29,99886.36227595086
2026-01-30,99796.06586488335
2026-02-02,99897.30761177864
2026-02-03,99905.51609174714
2026-02-04,99834.3734964759
2026-02-05,99722.18641375283
2026-02-06,99910.98875966104
2026-02-09,100127.15444513869
2026-02-10,100099.79214937391
2026-02-11,100053.27499400817
2026-02-12,100028.648510298
2026-02-13,100031.38536615728
2026-02-17,100050.53918195356
2026-02-18,100072.42880980445
2026-02-19,100006.75888244712
2026-02-20,100127.15444513869
2026-02-23,100012.231550361
2026-02-24,100025.9126982434
2026-02-25,100135.36292510718
2026-02-26,100192.82541630071
2026-02-27,100132.62711305259
2026-03-02,99741.34022954911
2026-03-03,99374.67982975583
2026-03-04,99519.70187615757
2026-03-05,99267.96541494664
2026-03-06,99169.45948010596
2026-03-09,99243.33893123647
2026-03-10,99246.07474329107
2026-03-11,99163.98681219206
2026-03-12,99034.260397261
2026-03-13,99034.260397261
2026-03-16,99034.260397261
2026-03-17,99031.76166533657
2026-03-18,98860.49920852849
2026-03-19,98848.26627113434
2026-03-20,98587.87869900763
2026-03-23,98783.60636395891
2026-03-24,98718.94645678345
2026-03-25,98809.8201821721
2026-03-26,98670.01404056183
2026-03-26,98667.6551409115
