date,equity
2026-01-26,100000.0
2026-01-26,99986.36716384994
2026-01-26,100040.9089112248
2026-01-26,99911.37356155633
2026-01-26,99877.28887048754
2026-01-26,99979.54814508127
2026-01-26,100034.08989245612
2026-01-26,100040.9089112248
2026-01-26,99897.74072540629
2026-01-26,99838.56454193463
2026-01-26,99931.82541647508
2026-01-26,99938.64443524377
2026-01-26,99904.55454278766
2026-01-26,99925.0115990937
2026-01-26,99877.28887048754
2026-01-26,99931.82541647508
2026-01-26,100013.63803753737
2026-01-26,100040.9089112248
2026-01-26,99993.18618261864
2026-01-26,99952.27727139383
2026-01-26,99904.55454278766
2026-01-26,99958.96105409235
2026-01-26,99959.09629016252
2026-01-26,99918.19258032503
2026-01-26,99931.69018040493
2026-01-26,99870.46985171885
2026-01-26,99836.37995926273
2026-01-26,99918.19258032503
2026-01-26,99897.74072540629
2026-01-26,99938.64443524377
2026-01-26,100000.0
2026-01-26,99980.2295268194
2026-01-26,100006.81901876869
2026-01-26,100000.0
2026-01-26,100006.81901876869
2026-01-26,100034.08989245612
2026-01-26,100122.71633089977
2026-01-26,100143.17338720584
2026-01-26,100170.43905950595
2026-01-26,100109.08349474972
2026-01-26,100040.9089112248
2026-01-26,100006.81901876869
2026-01-26,99959.09629016252
2026-01-26,99945.3282179423
2026-01-26,99972.73432769989
2026-01-26,99918.46305246535
2026-01-26,99952.27727139383
2026-01-26,99931.0087986668
2026-01-26,99903.60268890919
2026-01-26,99952.27727139383
2026-01-26,99931.82541647508
2026-01-26,99959.09629016252
2026-01-26,99952.96385451927
2026-01-26,99904.55454278766
2026-01-26,99815.928104344
2026-01-26,99754.70777565792
2026-01-26,99706.84981098158
2026-01-26,99673.30606419344
2026-01-26,99713.79886443312
2026-01-26,99802.29526819394
2026-01-26,99754.57253958777
2026-01-26,99747.75352081907
2026-01-26,99754.57253958777
2026-01-26,99761.38635696913
2026-01-26,99718.16282838958
2026-01-26,99768.07013966766
2026-01-26,99877.42410655771
2026-01-26,99918.19258032503
2026-01-26,99938.64443524377
2026-01-26,99904.55454278766
2026-01-26,99925.0115990937
2026-01-26,99938.64443524377
2026-01-26,99986.36716384994
2026-01-26,99999.86476392983
2026-01-26,100027.27087368743
2026-01-26,99965.9153089312
2026-01-26,99965.9153089312
2026-01-26,99904.55454278766
2026-01-27,101055.77020686958
2026-01-27,101055.77020686958
2026-01-27,101163.64665328873
2026-01-27,101136.6762556646
2026-01-27,101123.19362889123
2026-01-27,101102.96711669247
2026-01-27,101082.74060449371
2026-01-27,101131.01262648586
2026-01-27,101271.52824378523
2026-01-27,101338.95166580688
2026-01-27,101426.60160002726
2026-01-27,101332.2077803815
2026-01-27,101305.23738275738
2026-01-27,101264.78435835987
2026-01-27,101332.2077803815
2026-01-27,101305.23738275738
2026-01-27,101365.922063431
2026-01-27,101406.37508782852
2026-01-27,101480.54239527552
2026-01-27,101446.82811222602
2026-01-27,101372.66594885637
2026-01-27,101460.31588307678
2026-01-27,101426.60160002726
2026-01-27,101514.25667832502
2026-01-27,101527.7393050984
2026-01-27,101621.99937873268
2026-01-27,101649.1035223683
2026-01-27,101628.87701016954
2026-01-27,101581.68010034665
2026-01-27,101628.33688204622
2026-01-27,101601.90661254541
2026-01-27,101514.25667832502
2026-01-27,101462.743887593
2026-01-27,101459.36937284163
2026-01-27,101453.5719976514
2026-01-27,101431.32386304824
2026-01-27,101419.86285867926
2026-01-27,101426.60160002726
2026-01-27,101487.2862807009
2026-01-27,101477.9806447478
2026-01-27,101367.4035577121
2026-01-27,101391.54471278553
2026-01-27,101379.40469020439
2026-01-27,101332.2077803815
2026-01-27,101365.922063431
2026-01-27,101392.89246105513
2026-01-27,101467.05976850213
2026-01-27,101440.089370878
2026-01-27,101433.61297747563
2026-01-27,101446.82811222602
2026-01-27,101419.86285867926
2026-01-27,101419.86285867926
2026-01-27,101407.45534407513
2026-01-27,101413.11897325388
2026-01-27,101419.86285867926
2026-01-27,101426.60160002726
2026-01-27,101494.02502204891
2026-01-27,101467.05976850213
2026-01-27,101500.76890747428
2026-01-27,101460.31588307678
2026-01-27,101473.79850985015
2026-01-27,101445.07912592197
2026-01-27,101440.089370878
2026-01-27,101392.75357096628
2026-01-27,101426.60160002726
2026-01-27,101386.14857562976
2026-01-27,101507.51279289965
2026-01-27,101520.99541967304
2026-01-27,101588.42398577204
2026-01-27,101561.45358814791
2026-01-27,101500.76890747428
2026-01-27,101460.31588307678
2026-01-27,101487.2862807009
2026-01-27,101520.99541967304
2026-01-27,101520.99541967304
2026-01-27,101561.45358814791
2026-01-27,101635.62089559491
2026-01-27,101595.16272712004
2026-01-28,101939.02886673097
2026-01-28,102049.06557049713
2026-01-28,102049.06557049713
2026-01-28,102169.02941278653
2026-01-28,102089.05690774148
2026-01-28,102122.37708993632
2026-01-28,102155.70235685297
2026-01-28,101862.45627909624
2026-01-28,101909.10860194647
2026-01-28,101762.4855630681
2026-01-28,101802.47690031245
2026-01-28,101682.51305802305
2026-01-28,101655.8538614341
2026-01-28,101695.84011395661
2026-01-28,101695.84011395661
2026-01-28,101745.69072684202
2026-01-28,101675.84698769535
2026-01-28,101635.86073517283
2026-01-28,101782.48377405119
2026-01-28,101801.94300451962
2026-01-28,101609.20153858387
2026-01-28,101702.50618428431
2026-01-28,101729.16538087328
2026-01-28,101755.82457746223
2026-01-28,101642.79121103603
2026-01-28,101682.51305802305
2026-01-28,101675.84698769535
2026-01-28,101715.83324021788
2026-01-28,101635.86073517283
2026-01-28,101675.84698769535
2026-01-28,101769.15163339578
2026-01-28,101689.17404362891
2026-01-28,101669.18091736766
2026-01-28,101615.86760891156
2026-01-28,101582.54234199491
2026-01-28,101595.86939792847
2026-01-28,101635.86073517283
2026-01-28,101662.51993176178
2026-01-28,101675.84698769535
2026-01-28,101675.84698769535
2026-01-28,101749.15850713453
2026-01-28,101647.85559398521
2026-01-28,101689.17404362891
2026-01-28,101695.84011395661
2026-01-28,101649.18779110638
2026-01-28,101670.54870754167
2026-01-28,101709.172254612
2026-01-28,101669.18091736766
2026-01-28,101595.07109660012
2026-01-28,101577.07626602062
2026-01-28,101642.52172077869
2026-01-28,101589.2084123226
2026-01-28,101469.24457003319
2026-01-28,101449.25144377194
2026-01-28,101382.60090993861
2026-01-28,101515.89689288342
2026-01-28,101509.76471834857
2026-01-28,101535.89001914469
2026-01-28,101622.52859451743
2026-01-28,101502.56475222802
2026-01-28,101535.89001914469
2026-01-28,101609.20153858387
2026-01-28,101589.2084123226
2026-01-28,101742.49243680683
2026-01-28,101749.15850713453
2026-01-28,101675.84698769535
2026-01-28,101802.47690031245
2026-01-28,101835.79708250728
2026-01-28,101855.79020876854
2026-01-28,101835.79708250728
2026-01-28,101849.12922316269
2026-01-28,101889.11547568519
2026-01-28,101941.10167174196
2026-01-28,101995.75226204105
2026-01-28,101982.42012138564
2026-01-28,102022.40637390816
2026-01-28,102062.39771115253
2026-01-28,102109.05003400275
2026-01-29,102642.21871161646
2026-01-29,102662.21692259956
2026-01-29,102790.70907187762
2026-01-29,102790.70907187762
2026-01-29,102542.4412229584
2026-01-29,102164.06584790273
2026-01-29,102057.85272847363
2026-01-29,101987.09005986838
2026-01-29,101987.09005986838
2026-01-29,101833.77972844505
2026-01-29,101872.98173890186
2026-01-29,101564.21021460622
2026-01-29,101698.45981671274
2026-01-29,101765.58205721664
2026-01-29,101456.81565401968
2026-01-29,101429.9657335984
2026-01-29,101268.87133216925
2026-01-29,101342.70733305317
2026-01-29,101416.54333393708
2026-01-29,101517.22413414362
2026-01-29,101732.01837641535
2026-01-29,101745.44589717535
2026-01-29,101671.60989629143
2026-01-29,101711.88221637404
2026-01-29,101732.01837641535
2026-01-29,101711.88221637404
2026-01-29,101658.18749663013
2026-01-29,101752.15965755534
2026-01-29,101668.25557665077
2026-01-29,101658.18749663013
2026-01-29,101799.14573801795
2026-01-29,101859.55421814186
2026-01-29,101853.91588848634
2026-01-29,101926.67645864579
2026-01-29,102005.88449205342
2026-01-29,102020.648619571
2026-01-29,102034.07614033099
2026-01-29,102034.07614033099
2026-01-29,101926.67645864579
2026-01-29,101899.82653822447
2026-01-29,101792.43197763796
2026-01-29,101779.00957797664
2026-01-29,101792.43197763796
2026-01-29,101872.98173890186
2026-01-29,101899.82653822447
2026-01-29,101993.80382024837
2026-01-29,101926.67645864579
2026-01-29,102007.22621990969
2026-01-29,101993.80382024837
2026-01-29,102007.22621990969
2026-01-29,101993.80382024837
2026-01-29,102101.1983808349
2026-01-29,102114.6259015949
2026-01-29,102081.0622207936
2026-01-29,102175.03438171881
2026-01-29,102228.73422256143
2026-01-29,102181.74814209882
2026-01-29,102195.17054176013
2026-01-29,102269.00654264403
2026-01-29,102255.58414298273
2026-01-29,102121.33454087621
2026-01-29,102161.61198205751
2026-01-29,102208.59806252012
2026-01-29,102175.03438171881
2026-01-29,102222.15361074731
2026-01-29,102034.07614033099
2026-01-29,102107.91214121491
2026-01-29,102141.47070091752
2026-01-29,102201.88430214013
2026-01-29,102208.59806252012
2026-01-29,102228.73422256143
2026-01-29,102201.88430214013
2026-01-29,102275.58715445815
2026-01-29,102235.44286184273
2026-01-29,102228.73422256143
2026-01-29,102190.33622459864
2026-01-29,102188.45678138013
2026-01-29,102169.66234919507
2026-01-30,101819.28189805924
2026-01-30,101732.01837641535
2026-01-30,101738.73213679534
2026-01-30,101819.28189805924
2026-01-30,101805.85437729926
2026-01-30,101698.45981671274
2026-01-30,101591.06013502751
2026-01-30,101698.45981671274
2026-01-30,101700.87563971094
2026-01-30,101700.87563971094
2026-01-30,101677.09591137746
2026-01-30,101526.22788493753
2026-01-30,101526.22788493753
2026-01-30,101579.96289605318
2026-01-30,101788.2046420391
2026-01-30,101660.57310013883
2026-01-30,101566.53042450963
2026-01-30,101459.05015239542
2026-01-30,101405.31514127977
2026-01-30,101405.31514127977
2026-01-30,101291.11607092305
2026-01-30,101297.83486916556
2026-01-30,101304.55366740806
2026-01-30,101324.70493719411
2026-01-30,101378.4450732512
2026-01-30,101324.70493719411
2026-01-30,101351.57500522266
2026-01-30,101244.09473310845
2026-01-30,101163.48965396424
2026-01-30,101170.20845220675
2026-01-30,101056.00938185003
2026-01-30,100843.74213785258
2026-01-30,100843.74213785258
2026-01-30,100721.85183041859
2026-01-30,100803.11375749989
2026-01-30,100870.82944687968
2026-01-30,100965.63244528655
2026-01-30,100897.91675590677
2026-01-30,100884.37051820525
2026-01-30,100864.0563280289
2026-01-30,100780.49536365655
2026-01-30,100708.310759093
2026-01-30,100708.310759093
2026-01-30,100627.0488320117
2026-01-30,100613.50776068613
2026-01-30,100478.07121555062
2026-01-30,100410.35552617084
2026-01-30,100478.07121555062
2026-01-30,100349.4129556418
2026-01-30,100261.37790970976
2026-01-30,100444.21595404869
2026-01-30,100633.82195086246
2026-01-30,100762.48021077127
2026-01-30,100816.65482882547
2026-01-30,100891.14363705603
2026-01-30,100925.00406493388
2026-01-30,100979.17868298807
2026-01-30,100965.63244528655
2026-01-30,100992.71975431366
2026-01-30,100897.91675590677
2026-01-30,100830.20106652699
2026-01-30,100857.28837555408
2026-01-30,100803.65622697306
2026-01-30,100823.42794767623
2026-01-30,100870.82944687968
2026-01-30,100843.74213785258
2026-01-30,100803.11375749989
2026-01-30,100694.76452139148
2026-01-30,100566.10626148268
2026-01-30,100640.59506971322
2026-01-30,100654.1361410388
2026-01-30,100552.56002378116
2026-01-30,100654.1361410388
2026-01-30,100586.42045165901
2026-01-30,100539.01895245558
2026-01-30,100599.96152298461
2026-01-30,100539.01895245558
2026-01-30,100599.96152298461
2026-02-02,100877.60256573043
2026-02-02,101006.26082563924
2026-02-02,100918.23094608312
2026-02-02,100985.9466354629
2026-02-02,100958.8593264358
2026-02-02,100843.74213785258
2026-02-02,100870.82944687968
2026-02-02,101019.80706334076
2026-02-02,100830.20106652699
2026-02-02,100985.9466354629
2026-02-02,101019.80706334076
2026-02-02,100897.91675590677
2026-02-02,100972.40556413733
2026-02-02,101040.1212535171
2026-02-02,100938.14215893653
2026-02-02,100925.00406493388
2026-02-02,100952.09137396098
2026-02-02,100925.00406493388
2026-02-02,100884.37051820525
2026-02-02,100985.9466354629
2026-02-02,101040.1212535171
2026-02-02,101067.2085625442
2026-02-02,101067.2085625442
2026-02-02,101073.98168139496
2026-02-02,101040.1212535171
2026-02-02,101060.43544369345
2026-02-02,101107.83694289689
2026-02-02,101148.4704896255
2026-02-02,101162.0115609511
2026-02-02,101132.89386618155
2026-02-02,101148.4704896255
2026-02-02,101155.23844210032
2026-02-02,101239.07298467742
2026-02-02,101239.07298467742
2026-02-02,101213.01927460167
2026-02-02,101225.57490717029
2026-02-02,101252.57621215688
2026-02-02,101185.07552467659
2026-02-02,101191.95588772485
2026-02-02,101225.57490717029
2026-02-02,101212.07167969082
2026-02-02,101191.82198844397
2026-02-02,101077.07030473022
2026-02-02,101050.06899974364
2026-02-02,101009.56961724992
2026-02-02,101009.56961724992
2026-02-02,101043.31738600391
2026-02-02,101009.56961724992
2026-02-02,101029.81930849678
2026-02-02,101002.68410422931
2026-02-02,101009.56961724992
2026-02-02,101050.06899974364
2026-02-02,101002.81800351018
2026-02-02,101002.81800351018
2026-02-02,100969.06508478387
2026-02-02,100921.81408855043
2026-02-02,100944.6336159957
2026-02-02,100915.06762478303
2026-02-02,100921.81408855043
2026-02-02,100908.18211176242
2026-02-02,100867.81662854958
2026-02-02,100908.3160110433
2026-02-02,100955.56700727675
2026-02-02,100935.31731602989
2026-02-02,100948.81539353702
2026-02-02,100906.42597119397
2026-02-02,100935.31731602989
2026-02-02,100989.31992600307
2026-02-02,100996.06638977045
2026-02-02,100989.31992600307
2026-02-02,101029.68540921589
2026-02-02,101043.31738600391
2026-02-02,101070.31869099049
2026-02-02,101043.31738600391
2026-02-02,101137.8193784708
2026-02-02,101144.57099221053
2026-02-02,101171.57229719713
2026-02-02,101178.32391093686
2026-02-03,102713.31436710563
2026-02-03,102717.36224536606
2026-02-03,102643.10994414602
2026-02-03,102670.1112491326
2026-02-03,102649.86155788576
2026-02-03,102406.8549629788
2026-02-03,102400.10334923907
2026-02-03,102346.10073926588
2026-02-03,102231.34905555213
2026-02-03,102346.10073926588
2026-02-03,102406.8549629788
2026-02-03,102427.10465422565
2026-02-03,102413.60657671854
2026-02-03,102373.10204425248
2026-02-03,102366.35558048508
2026-02-03,102433.85626796538
2026-02-03,102433.85626796538
2026-02-03,102474.3556504591
2026-02-03,102467.60403671936
2026-02-03,102406.8549629788
2026-02-03,102460.85757295197
2026-02-03,102454.10595921223
2026-02-03,102420.35304048592
2026-02-03,102285.35166552532
2026-02-03,102339.3542754985
2026-02-03,102366.35558048508
2026-02-03,102339.3542754985
2026-02-03,102292.10327926505
2026-02-03,102244.85228303159
2026-02-03,102150.34514059237
2026-02-03,102116.59737183838
2026-02-03,102062.59476186521
2026-02-03,102015.34376563175
2026-02-03,102037.88975126612
2026-02-03,102037.88975126612
2026-02-03,102017.7885419208
2026-02-03,101997.68733257549
2026-02-03,102002.10939414306
2026-02-03,101863.67074992353
2026-02-03,101930.68159735447
2026-02-03,101970.8840160451
2026-02-03,101957.47980167496
2026-02-03,101964.18190886002
2026-02-03,101944.08069951471
2026-02-03,101863.67074992353
2026-02-03,101850.2716477633
2026-02-03,101789.96290751745
2026-02-03,101722.95717229642
2026-02-03,101717.0627942763
2026-02-03,101783.26591254227
2026-02-03,101709.55807013618
2026-02-03,101716.26017732125
2026-02-03,101743.05838164175
2026-02-03,101716.26017732125
2026-02-03,101635.85022773009
2026-02-03,101622.44601335994
2026-02-03,101856.97375494837
2026-02-03,101930.54356768704
2026-02-03,101903.87828082408
2026-02-03,101836.86743339314
2026-02-03,101836.86743339314
2026-02-03,101944.08069951471
2026-02-03,101930.68159735447
