date,equity
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100000.0
2026-01-26,100005.46297666582
2026-01-26,100002.04848600515
2026-01-26,100003.60621061231
2026-01-26,100000.0
2026-01-26,100002.04848600515
2026-01-26,99997.26903264521
2026-01-26,99997.96505942622
2026-01-26,99993.17206063491
2026-01-26,99983.43393743852
2026-01-26,99980.19762129812
2026-01-26,99985.67414339531
2026-01-26,99985.70123425804
2026-01-26,99982.24610730328
2026-01-26,99980.88010264776
2026-01-26,99977.46561198709
2026-01-26,99974.66587551922
2026-01-26,99973.36863997679
2026-01-26,99971.32015397164
2026-01-26,99974.7346446323
2026-01-26,99978.83161664261
2026-01-26,99975.41712598194
2026-01-26,99975.07640628525
2026-01-26,99973.36863997679
2026-01-26,99971.32015397164
2026-01-26,99973.36863997679
2026-01-26,99971.32015397164
2026-01-26,99969.95414931612
2026-01-26,99976.10064928782
2026-01-26,99982.92858865291
2026-01-26,99989.89406624417
2026-01-26,99987.7090839691
2026-01-26,99992.48853732903
2026-01-26,99987.7090839691
2026-01-26,99988.59683070175
2026-01-26,99989.75756997424
2026-01-26,99989.89406624417
2026-01-26,99988.39156531873
2026-01-26,99984.29459330843
2026-01-26,99986.34307931358
2026-01-26,99987.7090839691
2026-01-26,99989.07508862461
2026-01-26,99985.14170374698
2026-01-26,99981.56362595364
2026-01-26,99975.41712598194
2026-01-26,99978.14913529297
2026-01-26,99972.18080984155
2026-01-26,99972.68615862716
2026-01-26,99976.44136898451
2026-01-26,99977.80737364004
2026-01-26,99974.05216328267
2026-01-26,99973.36863997679
2026-01-26,99971.32015397164
2026-01-26,99974.7346446323
2026-01-26,99978.14913529297
2026-01-26,99980.88010264776
2026-01-26,99984.28104787706
2026-01-26,99984.97707465806
2026-01-26,99982.24610730328
2026-01-26,99980.88010264776
2026-01-26,99981.56362595364
2026-01-26,99985.66059796394
2026-01-26,99986.88906439328
2026-01-26,99986.45248472076
2026-01-26,99985.66059796394
2026-01-26,99985.66059796394
2026-01-26,99981.56362595364
2026-01-26,99984.29459330843
2026-01-26,99983.61211195879
2026-01-26,99985.00520747705
2026-01-26,99986.34307931358
2026-01-27,99961.17358392171
2026-01-27,99960.39420064
2026-01-27,99959.97116639886
2026-01-27,99945.37231725431
2026-01-27,99959.71171929037
2026-01-27,99950.83425196388
2026-01-27,99968.58918661685
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-27,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
2026-01-28,99960.96825852201
