timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-14 14:16:37,crypto,ETH/USD,SHORT,1.394211,2084.50,entry (SHORT),+0.0000
2026-03-14 14:17:10,crypto,DOT/USD,SHORT,2446.25652,1.41,entry (SHORT),+0.0000
2026-03-14 14:17:19,crypto,SUSHI/USD,SHORT,34119.294864,0.21,entry (SHORT),+0.0000
2026-03-14 14:17:25,crypto,ADA/USD,SHORT,6482.504931,0.26,entry (SHORT),+0.0000
2026-03-14 14:17:32,crypto,CRV/USD,SHORT,6435.627801,0.23,entry (SHORT),+0.0000
2026-03-14 14:17:37,crypto,AAVE/USD,SHORT,63.912105,110.40,entry (SHORT),+0.0000
2026-03-14 14:23:02,crypto,ETH/USD,SHORT,1.394249,2084.44,entry (SHORT),+0.0000
2026-03-14 14:23:09,crypto,DOT/USD,SHORT,2446.692375,1.41,entry (SHORT),+0.0000
2026-03-14 14:23:12,crypto,SUSHI/USD,SHORT,34124.726693,0.21,entry (SHORT),+0.0000
2026-03-14 14:23:14,crypto,ADA/USD,SHORT,6483.853685,0.26,entry (SHORT),+0.0000
2026-03-14 14:23:16,crypto,CRV/USD,SHORT,6500.421689,0.23,entry (SHORT),+0.0000
2026-03-14 14:23:17,crypto,AAVE/USD,SHORT,63.892822,110.43,entry (SHORT),+0.0000
2026-03-14 14:28:22,crypto,ETH/USD,SHORT,1.39461,2083.90,entry (SHORT),+0.0000
2026-03-14 14:28:28,crypto,DOT/USD,SHORT,2447.942671,1.41,entry (SHORT),+0.0000
2026-03-14 14:28:29,crypto,SUSHI/USD,SHORT,34110.112145,0.21,entry (SHORT),+0.0000
2026-03-14 14:28:31,crypto,ADA/USD,SHORT,6484.868229,0.26,entry (SHORT),+0.0000
2026-03-14 14:28:32,crypto,CRV/USD,SHORT,6455.020067,0.23,entry (SHORT),+0.0000
2026-03-14 14:28:33,crypto,AAVE/USD,SHORT,63.906668,110.41,entry (SHORT),+0.0000
2026-03-14 14:33:39,crypto,ETH/USD,SHORT,1.39487,2083.52,entry (SHORT),+0.0000
2026-03-14 14:33:47,crypto,DOT/USD,SHORT,2446.3951,1.41,entry (SHORT),+0.0000
2026-03-14 14:33:48,crypto,SUSHI/USD,SHORT,34098.034176,0.21,entry (SHORT),+0.0000
2026-03-14 14:33:50,crypto,ADA/USD,SHORT,6484.493236,0.26,entry (SHORT),+0.0000
2026-03-14 14:33:51,crypto,CRV/USD,SHORT,6403.294413,0.23,entry (SHORT),+0.0000
2026-03-14 14:33:53,crypto,AAVE/USD,SHORT,63.939564,110.35,entry (SHORT),+0.0000
2026-03-14 14:38:58,crypto,ETH/USD,SHORT,1.401396,2083.79,entry (SHORT),+0.0000
2026-03-14 14:39:03,crypto,DOT/USD,SHORT,2459.414823,1.41,entry (SHORT),+0.0000
2026-03-14 14:39:04,crypto,SUSHI/USD,SHORT,34254.931123,0.21,entry (SHORT),+0.0000
2026-03-14 14:39:05,crypto,ADA/USD,SHORT,6511.926956,0.26,entry (SHORT),+0.0000
