symbol,group,tier,variant,direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,mfe_pct,mae_pct,exit_reason,exit_layer
EMB,swing,medium,base,LONG,2026-01-26,96.04,2026-02-27,97.2929,93.711,117.41,1.3046,1.4127,-0.4849,strong_signal_override,signal_override
EMB,swing,medium,base,SHORT,2026-03-02,96.9561,2026-03-17,95.1,92.9345,172.5,1.9144,2.6879,0.0,profit_lock_trail,profit_lock
EMB,swing,medium,base,LONG,2026-03-24,93.6128,2026-03-26,93.4273,56.6301,-10.5,-0.1982,1.0011,-0.2006,end_of_backtest,time
