direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
LONG,2025-01-05,0.38,2025-01-28,0.32,78267.68,-5079.57,-16.93,disaster_stop
LONG,2025-05-10,0.25,2025-05-30,0.19,102825.02,-5733.93,-22.38,disaster_stop
SHORT,2025-06-09,0.19,2025-06-10,0.2,114545.27,-433.21,-1.94,signal_decay
SHORT,2025-06-25,0.16,2025-06-26,0.16,162155.81,632.41,2.38,signal_decay
LONG,2025-07-10,0.2,2025-07-23,0.24,137375.55,6181.9,23.05,profit_lock_trail
LONG,2025-07-24,0.23,2025-09-22,0.24,123366.08,1036.28,3.61,profit_lock_trail
LONG,2025-09-23,0.24,2025-10-11,0.19,121820.76,-6390.35,-22.05,disaster_stop
LONG,2026-01-03,0.14,2026-01-20,0.12,188862.9,-3833.92,-14.17,disaster_stop
