direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
LONG,2024-01-02,92.54,2024-01-31,97.52,324.19,1616.78,5.39,profit_lock_trail
LONG,2024-02-01,98.82,2024-02-13,100.03,308.48,372.83,1.22,profit_lock_trail
LONG,2024-02-14,101.15,2024-03-15,101.45,302.5,90.51,0.3,profit_lock_trail
LONG,2024-03-20,103.69,2024-04-17,98.26,295.33,-1603.45,-5.24,disaster_stop
LONG,2024-05-06,101.34,2024-05-30,103.69,297.45,699.15,2.32,profit_lock_trail
LONG,2024-05-31,103.93,2024-06-24,110.1,292.06,1804.5,5.95,profit_lock_trail
LONG,2024-06-25,112.2,2024-07-11,114.71,275.34,691.25,2.24,profit_lock_trail
LONG,2024-07-12,115.82,2024-07-19,109.34,268.54,-1740.59,-5.6,disaster_stop
LONG,2024-07-22,112.0,2024-07-30,103.91,273.02,-2209.51,-7.23,disaster_stop
LONG,2024-08-16,109.68,2025-01-10,113.64,272.77,1081.78,3.62,profit_lock_trail
LONG,2025-01-21,117.34,2025-03-03,108.62,257.72,-2247.37,-7.43,disaster_stop
LONG,2025-05-13,115.83,2025-08-21,129.05,255.25,3373.03,11.41,profit_lock_trail
LONG,2025-08-22,130.89,2025-10-10,138.98,233.62,1891.25,6.18,profit_lock_trail
LONG,2025-10-13,142.42,2025-11-04,146.7,218.69,935.39,3.0,profit_lock_trail
LONG,2025-11-05,147.37,2025-11-18,139.25,213.25,-1731.15,-5.51,disaster_stop
LONG,2025-12-02,144.48,2026-03-02,139.49,213.92,-1067.52,-3.45,max_underwater_90d
