timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-04-12 00:00:21,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:00:23,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:00:24,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:01:29,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:01:31,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:01:32,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:02:38,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:02:40,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:02:41,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:03:46,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:03:47,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:03:48,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:04:44,swing,CIBR,SHORT,70,60.74,entry (SHORT),+0.0000
2026-04-12 00:04:46,swing,USMV,SHORT,152,92.75,entry (SHORT),+0.0000
2026-04-12 00:04:48,swing,EWY,SHORT,20,138.73,entry (SHORT),+0.0000
2026-04-12 00:04:53,swing,IBIT,SHORT,94,41.56,entry (SHORT),+0.0000
2026-04-12 00:04:53,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:04:55,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:04:56,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:06:01,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:06:03,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:06:04,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:07:10,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:07:12,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:07:13,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:08:18,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:08:19,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:08:21,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:09:26,intraday,EWH,LONG,322,23.88,entry (LONG),+0.0000
2026-04-12 00:09:28,intraday,SMH,LONG,8,436.98,entry (LONG),+0.0000
2026-04-12 00:09:29,intraday,GDX,LONG,27,99.43,entry (LONG),+0.0000
2026-04-12 00:10:10,swing,CIBR,SHORT,70,60.74,entry (SHORT),+0.0000
2026-04-12 00:10:12,swing,USMV,SHORT,152,92.75,entry (SHORT),+0.0000
2026-04-12 00:10:14,swing,EWY,SHORT,20,138.73,entry (SHORT),+0.0000
2026-04-12 00:10:18,swing,IBIT,SHORT,94,41.56,entry (SHORT),+0.0000
