timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-25 04:34:33,intraday,XLF,SHORT,150,49.28,entry (SHORT),+0.0000
timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-25 04:34:33,intraday,XLF,SHORT,150,49.28,entry (SHORT),+0.0000
2026-03-25 04:34:46,swing,XLE,SHORT,62,60.84,entry (SHORT),+0.0000
2026-03-25 04:34:46,swing,XLE,SHORT,62,60.84,entry (SHORT),+0.0000
2026-03-25 04:34:53,crypto_intraday,WLD/USD,LONG,9180.482204,0.32,"signal_reversal_post_horizon (E[r]=-0.0081, bars=37, PnL=-0.39%)",-0.0039
2026-03-25 04:34:53,crypto_intraday,WLD/USD,LONG,9180.482204,0.32,"signal_reversal_post_horizon (E[r]=-0.0081, bars=37, PnL=-0.36%)",-0.0036
2026-03-25 04:34:56,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-25 04:35:01,crypto_intraday,ICP/USD,LONG,901.157526,2.38,"signal_reversal_post_horizon (E[r]=-0.0044, bars=37, PnL=+0.08%)",+0.0008
2026-03-25 04:35:02,crypto_intraday,ICP/USD,LONG,901.157526,2.37,"signal_reversal_post_horizon (E[r]=-0.0044, bars=37, PnL=-0.39%)",-0.0039
2026-03-25 04:35:08,swing,HYG,LONG,96,79.17,entry (LONG),+0.0000
2026-03-25 04:35:16,swing,EWZ,LONG,67,36.67,entry (LONG),+0.0000
2026-03-25 04:35:24,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-25 04:41:43,crypto_intraday,ATOM/USD,SHORT,951.41544,1.80,entry (SHORT),+0.0000
2026-03-25 04:41:43,crypto_intraday,ATOM/USD,SHORT,951.41544,1.80,entry (SHORT),+0.0000
2026-03-25 04:48:47,crypto_intraday,AXS/USD,LONG,1286.221062,1.12,"profit_lock_trail (0.36% from peak, PnL=+0.40%, trail=0.30%)",+0.0040
2026-03-25 04:48:48,crypto_intraday,AXS/USD,LONG,1286.221062,1.12,"profit_lock_trail (0.36% from peak, PnL=+0.40%, trail=0.30%)",+0.0040
2026-03-25 04:50:32,crypto_intraday,AXS/USD,LONG,2635.587975,1.12,entry (LONG),+0.0000
2026-03-25 04:50:32,crypto_intraday,AXS/USD,LONG,2635.587975,1.12,entry (LONG),+0.0000
2026-03-25 04:50:42,crypto_intraday,WLD/USD,LONG,4495.461416,0.32,entry (LONG),+0.0000
2026-03-25 04:55:58,crypto_intraday,WLD/USD,SHORT,9146.419888,0.32,entry (SHORT),+0.0000
2026-03-25 05:15:48,crypto_intraday,WLD/USD,LONG,4495.461416,0.33,"profit_lock_trail (0.43% from peak, PnL=+0.91%, trail=0.30%)",+0.0091
2026-03-25 05:17:17,crypto_intraday,AXS/USD,LONG,2635.587975,1.12,"breakeven_ratchet (floor=$1.1226, current=$1.1220)",-0.0005
2026-03-25 05:17:26,crypto_intraday,AXS/USD,LONG,2635.587975,1.12,"breakeven_ratchet (floor=$1.1226, current=$1.1220)",-0.0005
2026-03-25 05:19:06,crypto_intraday,AXS/USD,LONG,2622.795428,1.13,entry (LONG),+0.0000
2026-03-25 05:19:10,crypto_intraday,AXS/USD,LONG,2623.04898,1.13,entry (LONG),+0.0000
2026-03-25 05:22:47,crypto_intraday,LPT/USD,SHORT,1768.549772,2.23,entry (SHORT),+0.0000
2026-03-25 06:31:14,crypto_intraday,WLD/USD,SHORT,9146.419888,0.33,"signal_reversal_post_horizon (E[r]=+0.0047, bars=17, PnL=-0.45%)",-0.0045
2026-03-25 06:32:58,crypto_intraday,LPT/USD,SHORT,1762.10934,2.24,entry (SHORT),+0.0000
2026-03-25 06:34:38,crypto_intraday,ATOM/USD,SHORT,951.41544,1.79,"signal_reversal_post_horizon (E[r]=+0.0012, bars=21, PnL=+0.54%)",+0.0054
2026-03-25 06:34:52,crypto_intraday,ATOM/USD,SHORT,951.41544,1.79,"signal_reversal_post_horizon (E[r]=+0.0011, bars=21, PnL=+0.68%)",+0.0068
2026-03-25 06:36:51,crypto_intraday,WLD/USD,LONG,4459.230218,0.33,entry (LONG),+0.0000
2026-03-25 06:40:20,crypto_intraday,AXS/USD,LONG,2623.04898,1.13,"profit_lock_trail (0.44% from peak, PnL=+0.48%, trail=0.30%)",+0.0048
2026-03-25 06:41:43,crypto_intraday,AXS/USD,LONG,2622.795428,1.13,"profit_lock_trail (0.35% from peak, PnL=+0.48%, trail=0.30%)",+0.0048
2026-03-25 06:42:08,crypto_intraday,AXS/USD,LONG,2620.599852,1.13,entry (LONG),+0.0000
2026-03-25 06:43:29,crypto_intraday,AXS/USD,LONG,2623.844633,1.13,entry (LONG),+0.0000
2026-03-25 06:47:11,crypto_intraday,WLD/USD,LONG,9101.6712,0.32,entry (LONG),+0.0000
2026-03-25 07:14:02,intraday,XLF,SHORT,300.0,49.48,"signal_decay (E[r]=+0.0001, flips=1/1, held=144)",+0.0037
2026-03-25 07:14:11,intraday,XLF,SHORT,300.0,49.48,"signal_decay (E[r]=+0.0004, flips=1/1, held=144)",+0.0037
2026-03-25 07:20:55,intraday,XLF,LONG,300.0,49.52,"signal_decay (E[r]=-0.0184, flips=1/1, held=6)",+0.0006
2026-03-25 07:20:59,intraday,XLF,LONG,94.0,49.50,"signal_decay (E[r]=-0.0184, flips=1/1, held=6)",+0.0002
2026-03-25 07:32:20,intraday,XLF,SHORT,94.0,49.48,"signal_decay (E[r]=+0.0003, flips=1/1, held=10)",+0.0004
2026-03-25 07:32:23,intraday,XLF,SHORT,94.0,49.48,"signal_decay (E[r]=+0.0016, flips=1/1, held=10)",+0.0005
2026-03-25 07:40:22,intraday,XLF,LONG,94.0,49.44,"signal_decay (E[r]=-0.0162, flips=1/1, held=7)",-0.0010
2026-03-25 07:40:26,intraday,XLF,LONG,24.0,49.43,"signal_decay (E[r]=-0.0159, flips=1/1, held=7)",-0.0012
2026-03-25 07:42:34,crypto_intraday,WLD/USD,LONG,4459.230218,0.32,"signal_reversal_post_horizon (E[r]=-0.0157, bars=12, PnL=-1.06%)",-0.0106
2026-03-25 07:44:26,crypto_intraday,FIL/USD,SHORT,2145.391406,0.93,entry (SHORT),+0.0000
2026-03-25 07:47:11,intraday,XLF,SHORT,24.0,49.42,"signal_decay (E[r]=+0.0011, flips=6/1, held=6)",+0.0000
2026-03-25 07:48:20,intraday,XLE,LONG,89,60.64,entry (LONG),+0.0000
