timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-29 00:00:18,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:00:56,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:02:01,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:03:06,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:04:11,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:05:16,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:05:42,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:06:21,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:07:26,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:08:30,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:09:35,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:10:44,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:11:12,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:11:49,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:12:54,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:13:59,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:15:04,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:16:09,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:16:32,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:17:14,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:18:18,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:19:23,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:20:27,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:21:32,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:21:48,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:22:37,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:23:42,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:24:47,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:25:53,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:26:58,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:27:05,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:28:03,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:29:08,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:30:14,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:31:20,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:32:22,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:32:25,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:33:30,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:34:54,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:35:58,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:37:03,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:37:39,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:38:08,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:39:12,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:40:17,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:41:22,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:42:26,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:42:57,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:43:31,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:44:36,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:45:40,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:46:45,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:47:49,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:48:14,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:48:54,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:49:59,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:51:04,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:52:11,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:53:16,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:53:31,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:54:20,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:55:25,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:56:30,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:57:35,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:58:39,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 00:58:49,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 00:59:44,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:00:49,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:01:54,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:03:00,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:04:04,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:04:09,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 01:05:10,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:06:15,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:07:20,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:08:26,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:09:31,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:09:34,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 01:10:36,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:11:42,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:12:47,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:13:52,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:14:55,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 01:14:56,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:16:01,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:17:06,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:18:10,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:19:15,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:20:17,swing,USO,SHORT,9,124.20,entry (SHORT),+0.0000
2026-03-29 01:20:20,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
2026-03-29 01:21:24,intraday,USO,LONG,9,124.17,entry (LONG),+0.0000
