direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SHORT,2026-03-16,0.01,2026-03-16,0.01,6925239.7,1108.04,2.12,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,4515557.27,-812.8,-2.39,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,5365941.0,5.37,0.01,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,12283718.22,331.66,0.35,signal_decay
LONG,2026-03-16,0.01,2026-03-16,0.01,9605583.55,-172.9,-0.24,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,6056258.46,-539.01,-1.17,signal_decay
LONG,2026-03-16,0.01,2026-03-16,0.01,9838408.28,688.69,0.93,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,11863965.09,3072.77,3.38,signal_decay
LONG,2026-03-16,0.01,2026-03-16,0.01,11007225.69,1981.3,2.43,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,14289913.19,4958.6,4.48,signal_decay
LONG,2026-03-16,0.01,2026-03-16,0.01,10157875.42,1828.42,2.43,signal_decay
SHORT,2026-03-16,0.01,2026-03-16,0.01,9216603.64,-912.44,-1.3,signal_decay
LONG,2026-03-16,0.01,2026-03-16,0.01,4523253.28,54.28,0.15,signal_decay
SHORT,2026-03-16,0.01,2026-03-17,0.01,4708004.65,-56.5,-0.15,end_of_backtest
