direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
LONG,2025-01-01,319.98,2025-02-06,241.27,93.75,-7380.03,-24.6,disaster_stop
LONG,2025-04-26,173.25,2025-05-29,249.5,160.38,12229.9,44.01,profit_lock_trail
LONG,2025-05-30,251.99,2025-06-17,266.44,124.83,1804.12,5.74,profit_lock_trail
LONG,2025-06-18,259.22,2025-07-24,285.75,123.43,3275.58,10.24,profit_lock_trail
LONG,2025-07-25,294.74,2025-08-15,299.29,111.89,509.04,1.54,profit_lock_trail
LONG,2025-08-16,296.48,2025-08-25,317.63,111.75,2363.8,7.13,profit_lock_trail
LONG,2025-08-27,321.25,2025-10-10,225.86,105.34,-10048.4,-29.69,disaster_stop
LONG,2025-12-09,203.13,2025-12-21,164.58,151.76,-5849.85,-18.98,disaster_stop
LONG,2026-01-06,176.61,2026-01-20,152.77,164.61,-3924.85,-13.5,disaster_stop
