direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SHORT,2026-03-05,1.91,2026-03-05,1.85,429021.97,27457.41,3.35,signal_decay
LONG,2026-03-05,1.83,2026-03-05,1.82,228891.25,-3387.59,-0.81,signal_decay
LONG,2026-03-05,1.82,2026-03-05,1.84,146597.83,3694.27,1.39,signal_decay
SHORT,2026-03-05,1.85,2026-03-05,1.82,185446.21,4302.35,1.26,signal_decay
SHORT,2026-03-05,1.86,2026-03-06,1.85,302997.79,1545.29,0.27,signal_decay
SHORT,2026-03-06,1.86,2026-03-06,1.86,144069.43,158.48,0.06,signal_decay
SHORT,2026-03-06,1.86,2026-03-06,1.85,138063.68,1132.12,0.44,signal_decay
LONG,2026-03-06,1.85,2026-03-06,1.86,145286.91,1322.11,0.49,signal_decay
SHORT,2026-03-06,1.86,2026-03-06,1.82,267190.41,10741.05,2.16,signal_decay
LONG,2026-03-06,1.82,2026-03-06,1.83,464357.41,7058.23,0.84,signal_decay
SHORT,2026-03-06,1.83,2026-03-06,1.79,315856.61,14276.72,2.46,signal_decay
LONG,2026-03-06,1.76,2026-03-06,1.82,203527.5,13677.05,3.82,signal_decay
SHORT,2026-03-06,1.83,2026-03-06,1.76,471910.06,30768.54,3.57,signal_decay
LONG,2026-03-06,1.76,2026-03-06,1.8,498631.07,21540.86,2.46,signal_decay
SHORT,2026-03-06,1.8,2026-03-06,1.81,345397.34,-967.11,-0.16,signal_decay
SHORT,2026-03-06,1.8,2026-03-07,1.79,310253.13,3785.09,0.68,signal_decay
LONG,2026-03-07,1.79,2026-03-07,1.83,496799.7,17984.15,2.02,signal_decay
SHORT,2026-03-07,1.83,2026-03-07,1.84,435487.49,-5138.75,-0.65,max_hold
SHORT,2026-03-07,1.84,2026-03-07,1.83,150406.1,631.71,0.23,signal_decay
SHORT,2026-03-07,1.84,2026-03-07,1.76,160481.14,11426.26,3.88,signal_decay
LONG,2026-03-07,1.76,2026-03-07,1.81,511470.87,24652.9,2.73,signal_decay
SHORT,2026-03-07,1.81,2026-03-07,1.76,504164.14,25309.04,2.77,signal_decay
LONG,2026-03-07,1.76,2026-03-07,1.83,526237.43,34205.43,3.69,signal_decay
SHORT,2026-03-07,1.83,2026-03-08,1.77,471722.77,26982.54,3.13,signal_decay
SHORT,2026-03-08,1.82,2026-03-08,1.79,220399.1,4892.86,1.22,signal_decay
SHORT,2026-03-08,1.8,2026-03-08,1.8,164642.48,-131.71,-0.04,signal_decay
SHORT,2026-03-08,1.8,2026-03-08,1.77,219413.85,7503.95,1.9,signal_decay
LONG,2026-03-08,1.77,2026-03-08,1.77,545235.23,-981.42,-0.1,signal_decay
LONG,2026-03-08,1.77,2026-03-08,1.77,191495.03,0.0,0.0,signal_decay
LONG,2026-03-08,1.77,2026-03-08,1.76,330648.33,-3901.65,-0.67,signal_decay
SHORT,2026-03-08,1.77,2026-03-08,1.75,253336.61,5649.41,1.26,signal_decay
LONG,2026-03-08,1.75,2026-03-08,1.75,230500.96,-391.85,-0.1,signal_decay
SHORT,2026-03-08,1.75,2026-03-08,1.75,189079.42,623.96,0.19,signal_decay
SHORT,2026-03-08,1.77,2026-03-08,1.75,408522.42,9927.09,1.37,signal_decay
SHORT,2026-03-08,1.75,2026-03-08,1.64,242451.55,26281.75,6.2,signal_decay
LONG,2026-03-08,1.7,2026-03-08,1.65,295465.03,-16250.58,-3.24,disaster_stop
LONG,2026-03-08,1.65,2026-03-08,1.75,592041.95,59381.81,6.1,signal_decay
SHORT,2026-03-08,1.75,2026-03-08,1.74,574470.47,1895.75,0.19,signal_decay
SHORT,2026-03-08,1.74,2026-03-08,1.73,384870.51,6273.39,0.94,signal_decay
LONG,2026-03-08,1.72,2026-03-09,1.77,186673.63,8064.3,2.51,signal_decay
LONG,2026-03-09,1.66,2026-03-09,1.72,610939.99,41116.26,4.06,signal_decay
LONG,2026-03-09,1.7,2026-03-09,1.76,383853.7,21572.58,3.3,signal_decay
SHORT,2026-03-09,1.77,2026-03-09,1.74,518312.03,12594.98,1.37,signal_decay
SHORT,2026-03-09,1.75,2026-03-09,1.76,255415.57,-459.75,-0.1,signal_decay
SHORT,2026-03-09,1.77,2026-03-09,1.71,312014.7,16318.37,2.96,signal_decay
LONG,2026-03-09,1.71,2026-03-09,1.76,340383.0,17087.23,2.93,signal_decay
SHORT,2026-03-09,1.76,2026-03-09,1.77,604212.85,-3504.43,-0.33,signal_decay
LONG,2026-03-09,1.72,2026-03-09,1.76,617932.2,26076.74,2.45,signal_decay
SHORT,2026-03-09,1.77,2026-03-09,1.71,575650.65,29530.88,2.9,signal_decay
LONG,2026-03-09,1.71,2026-03-09,1.73,637409.84,12302.01,1.13,signal_decay
SHORT,2026-03-09,1.73,2026-03-09,1.73,296232.36,-503.6,-0.1,signal_decay
LONG,2026-03-09,1.73,2026-03-09,1.76,339947.63,8906.63,1.51,signal_decay
SHORT,2026-03-09,1.76,2026-03-09,1.73,600303.31,16388.28,1.55,signal_decay
LONG,2026-03-09,1.73,2026-03-09,1.74,264690.39,1932.24,0.42,signal_decay
LONG,2026-03-09,1.71,2026-03-09,1.76,650319.39,33946.67,3.05,signal_decay
LONG,2026-03-09,1.73,2026-03-09,1.73,351545.32,-1300.72,-0.21,signal_decay
SHORT,2026-03-09,1.79,2026-03-09,1.76,631068.17,14009.71,1.24,signal_decay
LONG,2026-03-10,1.74,2026-03-10,1.77,652890.49,17758.62,1.57,signal_decay
SHORT,2026-03-10,1.77,2026-03-10,1.78,240838.85,-2601.06,-0.61,signal_decay
LONG,2026-03-10,1.73,2026-03-10,1.79,660672.32,39111.8,3.42,signal_decay
SHORT,2026-03-10,1.79,2026-03-10,1.83,649082.88,-23366.98,-2.01,disaster_stop
SHORT,2026-03-10,1.84,2026-03-10,1.78,310072.37,16495.85,2.9,signal_decay
LONG,2026-03-10,1.78,2026-03-10,1.83,650433.9,33952.65,2.93,signal_decay
SHORT,2026-03-10,1.83,2026-03-10,1.79,640544.47,28312.07,2.41,signal_decay
LONG,2026-03-10,1.79,2026-03-10,1.81,212596.85,3444.07,0.91,signal_decay
SHORT,2026-03-10,1.81,2026-03-10,1.81,566692.56,-2720.12,-0.27,signal_decay
LONG,2026-03-10,1.77,2026-03-10,1.77,429689.96,-773.44,-0.1,signal_decay
SHORT,2026-03-10,1.79,2026-03-11,1.82,466997.53,-12048.54,-1.44,max_hold
SHORT,2026-03-11,1.82,2026-03-11,1.83,199256.33,-358.66,-0.1,signal_decay
SHORT,2026-03-11,1.83,2026-03-11,1.9,197185.47,-13980.45,-3.87,disaster_stop
LONG,2026-03-11,1.83,2026-03-11,1.84,643862.38,8370.21,0.71,signal_decay
SHORT,2026-03-11,1.84,2026-03-11,1.84,273636.56,-492.55,-0.1,signal_decay
SHORT,2026-03-11,1.85,2026-03-11,1.83,503251.59,8655.93,0.93,signal_decay
LONG,2026-03-11,1.8,2026-03-11,1.81,656289.95,2625.16,0.22,signal_decay
SHORT,2026-03-11,1.81,2026-03-12,1.86,218393.94,-10679.46,-2.7,disaster_stop
SHORT,2026-03-12,1.86,2026-03-12,1.81,553970.76,24485.51,2.38,signal_decay
LONG,2026-03-12,1.81,2026-03-12,1.85,338874.62,13927.75,2.27,signal_decay
SHORT,2026-03-12,1.85,2026-03-12,1.81,486503.87,20043.96,2.22,signal_decay
LONG,2026-03-12,1.81,2026-03-12,1.81,481400.39,-866.52,-0.1,signal_decay
SHORT,2026-03-12,1.81,2026-03-12,1.81,213473.77,0.0,0.0,signal_decay
LONG,2026-03-12,1.81,2026-03-12,1.83,350872.41,6035.01,0.95,signal_decay
LONG,2026-03-12,1.81,2026-03-12,1.81,472938.62,-851.29,-0.1,signal_decay
SHORT,2026-03-12,1.81,2026-03-12,1.8,388349.23,3572.81,0.51,signal_decay
LONG,2026-03-12,1.8,2026-03-12,1.8,209156.2,669.3,0.18,signal_decay
SHORT,2026-03-12,1.85,2026-03-13,1.86,476120.05,-4237.47,-0.48,signal_decay
SHORT,2026-03-13,1.86,2026-03-13,1.8,315394.44,17725.17,3.02,signal_decay
LONG,2026-03-13,1.81,2026-03-13,1.8,674118.35,-5258.12,-0.43,signal_decay
LONG,2026-03-13,1.8,2026-03-13,1.85,383589.01,19601.4,2.83,signal_decay
SHORT,2026-03-13,1.86,2026-03-13,1.8,527750.93,28604.1,2.92,signal_decay
LONG,2026-03-13,1.8,2026-03-13,1.86,689401.78,40054.24,3.22,signal_decay
SHORT,2026-03-13,1.86,2026-03-13,1.87,482989.77,-3332.63,-0.37,signal_decay
SHORT,2026-03-13,1.88,2026-03-13,1.88,362920.08,-689.55,-0.1,signal_decay
SHORT,2026-03-13,1.88,2026-03-13,1.86,329289.45,8265.17,1.33,signal_decay
LONG,2026-03-13,1.85,2026-03-13,1.89,328993.0,10889.67,1.79,signal_decay
LONG,2026-03-13,1.85,2026-03-13,1.83,353491.32,-9473.57,-1.45,signal_decay
SHORT,2026-03-13,1.83,2026-03-13,1.83,217662.8,-391.79,-0.1,signal_decay
SHORT,2026-03-13,1.87,2026-03-14,1.83,500305.54,22613.81,2.41,signal_decay
LONG,2026-03-14,1.83,2026-03-14,1.88,698942.87,35715.98,2.8,signal_decay
SHORT,2026-03-14,1.88,2026-03-14,1.83,610823.42,27609.22,2.41,signal_decay
LONG,2026-03-14,1.83,2026-03-14,1.88,714717.1,35807.33,2.74,signal_decay
SHORT,2026-03-14,1.88,2026-03-14,1.85,704482.44,24093.3,1.82,signal_decay
LONG,2026-03-14,1.85,2026-03-14,1.84,515578.69,-928.04,-0.1,signal_decay
SHORT,2026-03-14,1.89,2026-03-14,1.88,693903.66,7008.43,0.53,signal_decay
SHORT,2026-03-14,1.89,2026-03-14,1.85,276511.08,10286.21,1.97,signal_decay
LONG,2026-03-14,1.85,2026-03-14,1.89,542155.78,20656.14,2.06,signal_decay
SHORT,2026-03-14,1.89,2026-03-14,1.85,539674.25,20615.56,2.02,signal_decay
LONG,2026-03-14,1.85,2026-03-14,1.89,667217.63,30091.52,2.44,signal_decay
SHORT,2026-03-14,1.9,2026-03-14,1.86,729154.35,25593.32,1.85,signal_decay
LONG,2026-03-14,1.86,2026-03-15,1.87,704049.13,10631.14,0.81,signal_decay
SHORT,2026-03-15,1.88,2026-03-15,1.87,288398.67,894.04,0.17,signal_decay
SHORT,2026-03-15,1.87,2026-03-15,1.86,238617.54,3603.12,0.81,signal_decay
LONG,2026-03-15,1.86,2026-03-15,1.88,242140.58,6319.87,1.41,signal_decay
SHORT,2026-03-15,1.89,2026-03-15,1.85,333918.85,10718.8,1.7,signal_decay
LONG,2026-03-15,1.85,2026-03-15,1.85,259332.49,-985.46,-0.21,signal_decay
SHORT,2026-03-15,1.86,2026-03-16,1.84,244628.04,2984.46,0.66,signal_decay
SHORT,2026-03-16,1.88,2026-03-16,1.86,349369.42,5624.85,0.86,signal_decay
LONG,2026-03-16,1.86,2026-03-16,1.9,304908.25,12531.73,2.21,signal_decay
SHORT,2026-03-16,1.9,2026-03-16,1.85,528694.4,27069.15,2.69,signal_decay
LONG,2026-03-16,1.85,2026-03-16,1.91,775684.16,48169.99,3.36,signal_decay
SHORT,2026-03-16,1.91,2026-03-16,1.85,606993.21,35873.3,3.09,signal_decay
LONG,2026-03-16,1.85,2026-03-16,1.93,797117.52,58269.29,3.95,signal_decay
SHORT,2026-03-16,1.93,2026-03-16,1.87,781212.4,43826.02,2.91,signal_decay
LONG,2026-03-16,1.87,2026-03-16,1.88,817179.94,9070.7,0.59,signal_decay
LONG,2026-03-16,1.88,2026-03-16,1.92,473875.53,18528.53,2.08,signal_decay
SHORT,2026-03-16,1.92,2026-03-16,1.88,803056.92,32202.58,2.09,signal_decay
LONG,2026-03-16,1.88,2026-03-16,1.91,830069.41,29965.51,1.92,signal_decay
SHORT,2026-03-16,1.91,2026-03-16,1.89,549653.27,15445.26,1.47,signal_decay
LONG,2026-03-16,1.88,2026-03-16,1.92,506929.06,17793.21,1.86,signal_decay
SHORT,2026-03-16,1.92,2026-03-16,1.89,827075.58,27376.2,1.72,signal_decay
LONG,2026-03-16,1.89,2026-03-16,1.93,444024.5,20913.55,2.5,signal_decay
SHORT,2026-03-16,1.94,2026-03-16,1.93,292054.36,613.31,0.11,signal_decay
SHORT,2026-03-16,1.97,2026-03-16,1.94,581589.96,16342.68,1.43,signal_decay
SHORT,2026-03-16,1.98,2026-03-16,1.95,819320.4,20483.01,1.26,signal_decay
LONG,2026-03-16,1.95,2026-03-16,1.96,387059.42,1935.3,0.26,signal_decay
SHORT,2026-03-16,1.96,2026-03-16,2.0,294109.91,-12940.84,-2.25,disaster_stop
SHORT,2026-03-16,2.0,2026-03-16,1.96,812680.56,34132.58,2.1,signal_decay
LONG,2026-03-16,1.96,2026-03-17,1.96,839673.02,-1679.35,-0.1,end_of_backtest
