symbol,group,tier,variant,direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,mfe_pct,mae_pct,exit_reason,exit_layer
XDC-USD,,,base,LONG,2026-01-25,0.0402,2026-01-25,0.0398,621890.5473,-248.76,-0.995,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-01-30,0.0371,2026-01-30,0.0376,672178.1926,336.09,1.3477,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-01-30,0.0378,2026-01-30,0.0367,662251.0976,-717.22,-2.8664,0.0,0.0,disaster_stop,
XDC-USD,,,base,LONG,2026-01-30,0.0369,2026-01-30,0.0367,673239.2611,-134.65,-0.542,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-01-30,0.0387,2026-01-31,0.0368,640443.6784,1240.54,5.0004,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-01-31,0.0368,2026-01-31,0.0368,682581.5658,0.0,0.0,0.0,0.0,max_hold,
XDC-USD,,,base,LONG,2026-01-31,0.0357,2026-01-31,0.0359,703613.4908,140.72,0.5602,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-01-31,0.0371,2026-01-31,0.0356,678010.3045,1017.02,4.0431,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-01-31,0.0343,2026-01-31,0.0344,740770.7336,74.08,0.2915,0.0,0.0,max_hold,
XDC-USD,,,base,LONG,2026-02-01,0.035,2026-02-01,0.0351,726276.9332,65.36,0.2571,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-01,0.0336,2026-02-01,0.0335,757240.9721,-75.72,-0.2976,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-02-01,0.0349,2026-02-01,0.036,728137.1721,-788.57,-3.1016,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-01,0.0358,2026-02-01,0.0368,704671.0195,-696.21,-2.7598,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-01,0.0367,2026-02-01,0.0363,682647.65,273.06,1.0899,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-01,0.0359,2026-02-01,0.0368,699761.3794,629.79,2.507,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-02,0.036,2026-02-02,0.0367,702191.1064,491.53,1.9444,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-02-02,0.0378,2026-02-02,0.0355,672004.3194,1545.61,6.0847,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-02,0.0351,2026-02-02,0.0362,734705.5772,831.69,3.2251,0.0,0.0,max_hold,
XDC-USD,,,base,SHORT,2026-02-02,0.0381,2026-02-02,0.0393,682312.0062,-818.77,-3.1496,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-02,0.0394,2026-02-02,0.0389,654603.9044,327.3,1.269,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-02,0.0364,2026-02-03,0.0391,710802.7286,1919.17,7.4176,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-03,0.037,2026-02-03,0.0367,712243.545,-213.67,-0.8108,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-03,0.0367,2026-02-04,0.0364,716610.1607,-214.98,-0.8174,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-05,0.035,2026-02-05,0.034,749881.3468,-749.88,-2.8571,0.0,0.0,disaster_stop,
XDC-USD,,,base,LONG,2026-02-05,0.0312,2026-02-05,0.0322,835204.3846,835.2,3.2051,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-05,0.0313,2026-02-05,0.0299,839341.0416,-1170.88,-4.4576,0.0,0.0,disaster_stop,
XDC-USD,,,base,LONG,2026-02-05,0.0303,2026-02-05,0.0326,857242.8286,1971.66,7.5908,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-05,0.0303,2026-02-06,0.0302,873510.6381,-87.35,-0.33,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-06,0.0302,2026-02-06,0.0327,875679.9526,2167.31,8.1954,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-06,0.0309,2026-02-06,0.0319,873377.3961,873.38,3.2362,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-02-06,0.0319,2026-02-06,0.033,852843.4448,-938.13,-3.4483,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-06,0.0328,2026-02-06,0.0338,822291.8884,-822.29,-3.0488,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-06,0.0336,2026-02-06,0.0333,796595.2669,238.98,0.8929,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-02-06,0.0338,2026-02-06,0.0342,793649.2785,-317.46,-1.1834,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-02-06,0.0349,2026-02-06,0.036,766360.4781,-843.0,-3.1519,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-06,0.0357,2026-02-06,0.0373,743283.797,-1189.25,-4.4818,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-02-06,0.0371,2026-02-06,0.0388,706516.8979,-1174.94,-4.478,0.0,0.0,disaster_stop,
XDC-USD,,,base,LONG,2026-02-14,0.0357,2026-02-14,0.0385,726727.8329,2034.84,7.8431,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-21,0.0307,2026-02-22,0.0308,861657.7563,86.17,0.3257,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-02-28,0.0335,2026-02-28,0.0299,790281.6287,-2845.01,-10.7463,0.0,0.0,disaster_stop,
XDC-USD,,,base,SHORT,2026-03-07,0.0355,2026-03-08,0.0354,725723.4112,72.57,0.2817,0.0,0.0,signal_decay,
XDC-USD,,,base,SHORT,2026-03-14,0.0323,2026-03-14,0.0324,797961.0691,-72.61,-0.2817,0.0,0.0,signal_decay,
XDC-USD,,,base,LONG,2026-03-21,0.0317,2026-03-22,0.0307,812718.3144,-812.72,-3.1546,0.0,0.0,disaster_stop,
