symbol,group,tier,variant,direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,mfe_pct,mae_pct,exit_reason,exit_layer
XLU,,,base,LONG,2026-01-26,42.96,2026-01-27,42.885,1163.8734,-87.29,-0.1746,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-01-27,43.035,2026-01-28,43.5647,858.0729,454.52,1.2309,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-01-28,43.445,2026-01-29,43.5548,1023.3614,112.37,0.2527,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-01-29,43.71,2026-01-30,43.2099,1149.3891,-574.81,-1.1441,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-01-30,43.15,2026-02-02,43.252,983.2313,100.29,0.2364,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-02,43.05,2026-02-03,43.1649,1161.4992,133.46,0.2669,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-03,43.11,2026-02-04,43.3448,1161.4304,272.7,0.5447,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-04,43.28,2026-02-05,43.1399,1160.0189,-162.52,-0.3237,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-05,43.1902,2026-02-06,43.6697,1160.5494,556.48,1.1102,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-06,43.55,2026-02-09,43.2299,1157.3502,-370.47,-0.735,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-09,43.31,2026-02-10,43.8446,1159.4866,619.86,1.2344,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-10,43.805,2026-02-11,44.233,998.3778,427.31,0.9771,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-11,44.235,2026-02-12,45.3941,765.1965,886.94,2.6203,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-12,45.4164,2026-02-13,46.3088,1127.003,1005.74,1.9649,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-13,46.29,2026-02-17,46.5737,1116.5973,316.78,0.6129,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-17,46.62,2026-02-18,45.8346,1112.0909,-873.44,-1.6847,0.0,0.0,disaster_stop,
XLU,,,base,LONG,2026-02-18,45.925,2026-02-19,45.8789,1119.4112,-51.6,-0.1004,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-19,45.99,2026-02-20,46.2138,1117.268,250.04,0.4866,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-20,46.2125,2026-02-23,46.6856,1114.594,527.31,1.0237,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-23,46.7,2026-02-24,46.5387,1108.6046,-178.82,-0.3454,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-24,46.5,2026-02-25,46.8586,1111.45,398.57,0.7712,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-25,46.875,2026-02-26,47.0985,1106.8098,247.37,0.4768,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-26,47.165,2026-02-27,47.5334,1074.0138,395.67,0.7811,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-02-27,47.565,2026-03-02,47.6083,1097.5135,47.52,0.091,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-02,47.635,2026-03-03,46.3388,1096.3995,-1421.15,-2.7211,0.0,0.0,disaster_stop,
XLU,,,base,LONG,2026-03-03,46.41,2026-03-04,46.835,1110.0283,471.76,0.9157,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-04,46.8,2026-03-05,46.6937,1054.9709,-112.14,-0.2271,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-05,46.835,2026-03-06,46.5737,1103.7947,-288.42,-0.5579,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-06,46.43,2026-03-09,46.2654,1110.3169,-182.76,-0.3545,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-09,46.35,2026-03-10,46.5587,1110.2618,231.71,0.4503,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-10,46.62,2026-03-11,46.2438,1106.3168,-416.2,-0.8069,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-11,46.24,2026-03-12,46.5837,986.9217,339.2,0.7433,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-12,46.6299,2026-03-13,47.1535,921.5024,482.5,1.1229,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-13,47.145,2026-03-16,47.2535,1098.2976,119.16,0.2301,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-16,47.295,2026-03-17,47.3784,1096.0742,91.41,0.1763,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-17,47.4,2026-03-18,47.0435,1094.6104,-390.23,-0.7521,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-18,46.96,2026-03-19,46.7736,977.5225,-182.21,-0.3969,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-19,46.715,2026-03-20,45.9237,1104.5341,-874.02,-1.6939,0.0,0.0,disaster_stop,
XLU,,,base,LONG,2026-03-20,45.87,2026-03-20,45.1541,1115.3544,-798.48,-1.5607,0.0,0.0,disaster_stop,
XLU,,,base,LONG,2026-03-20,45.145,2026-03-23,45.0892,890.6398,-49.7,-0.1236,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-23,45.075,2026-03-24,45.3191,905.484,221.03,0.5415,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-24,45.355,2026-03-25,45.2891,917.8004,-60.48,-0.1453,0.0,0.0,max_hold,
XLU,,,base,LONG,2026-03-25,45.325,2026-03-26,45.2292,637.8651,-61.11,-0.2114,0.0,0.0,max_hold,
