symbol,group,tier,variant,direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,mfe_pct,mae_pct,exit_reason,exit_layer
BTC-USD,,,base,LONG,2026-02-05,71713.7121,2026-02-05,70994.3846,0.3486,-250.76,-1.0031,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-05,70680.0192,2026-02-05,71215.114,0.3528,-188.79,-0.7571,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-05,69419.551,2026-02-05,70048.5185,0.3585,-225.51,-0.906,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-05,67553.0756,2026-02-05,67977.1748,0.3676,155.91,0.6278,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-05,68257.8338,2026-02-05,66345.0087,0.3644,697.02,2.8024,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-05,66101.8158,2026-02-05,65848.3158,0.3789,-96.05,-0.3835,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-05,63942.8631,2026-02-05,64858.4937,0.3913,-358.32,-1.432,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-05,64114.0318,2026-02-06,61042.2613,0.3889,1194.58,4.7911,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-06,62691.3359,2026-02-06,64256.5924,0.4025,-629.98,-2.4968,0.0,0.0,disaster_stop,
BTC-USD,,,base,SHORT,2026-02-06,64480.9945,2026-02-06,64280.3561,0.3889,78.02,0.3112,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-06,64849.6754,2026-02-06,65760.8952,0.387,-352.6,-1.4051,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-06,66096.4204,2026-02-06,66112.5413,0.3783,6.1,0.0244,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-06,69913.976,2026-02-06,70934.0632,0.3577,-364.87,-1.4591,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-07,70032.002,2026-02-07,70383.8957,0.3558,125.2,0.5025,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-07,70355.9657,2026-02-07,70192.767,0.3546,-57.87,-0.232,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-07,67817.75,2026-02-07,68586.1752,0.3676,282.51,1.1331,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-07,68562.1992,2026-02-07,68097.4094,0.3647,169.5,0.6779,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-07,68807.8932,2026-02-07,69087.6086,0.364,-101.82,-0.4065,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-08,70214.2754,2026-02-08,70324.0538,0.3563,-39.12,-0.1563,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-08,70716.7325,2026-02-08,71159.4984,0.3537,-156.6,-0.6261,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-02-16,68562.9645,2026-02-16,68481.5799,0.3642,-29.64,-0.1187,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-02-23,64260.8948,2026-02-23,64699.7251,0.3885,-170.48,-0.6829,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-03-03,68716.0474,2026-03-03,68319.2124,0.3627,-143.92,-0.5775,0.0,0.0,signal_decay,
BTC-USD,,,base,LONG,2026-03-10,70487.1868,2026-03-10,70083.6662,0.3531,-142.46,-0.5725,0.0,0.0,signal_decay,
BTC-USD,,,base,SHORT,2026-03-18,74320.1954,2026-03-18,74519.9855,0.3344,-66.8,-0.2688,0.0,0.0,signal_decay,
