timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-15 00:01:36,crypto,CRV/USD,SHORT,1756.241979,0.23,entry (SHORT),+0.0000
2026-03-15 00:01:37,crypto,ADA/USD,SHORT,533.485146,0.26,entry (SHORT),+0.0000
2026-03-15 00:02:52,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 00:06:45,crypto,CRV/USD,SHORT,1756.09341,0.23,entry (SHORT),+0.0000
2026-03-15 00:06:46,crypto,ADA/USD,SHORT,532.985468,0.26,entry (SHORT),+0.0000
2026-03-15 00:08:02,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 00:11:54,crypto,CRV/USD,SHORT,1752.630894,0.23,entry (SHORT),+0.0000
2026-03-15 00:11:55,crypto,ADA/USD,SHORT,532.432133,0.26,entry (SHORT),+0.0000
2026-03-15 00:13:11,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 00:17:04,crypto,CRV/USD,SHORT,1750.512733,0.23,entry (SHORT),+0.0000
2026-03-15 00:17:05,crypto,ADA/USD,SHORT,531.31857,0.27,entry (SHORT),+0.0000
2026-03-15 00:18:21,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 00:22:13,crypto,CRV/USD,SHORT,1750.339905,0.23,entry (SHORT),+0.0000
2026-03-15 00:22:14,crypto,ADA/USD,SHORT,530.794561,0.27,entry (SHORT),+0.0000
2026-03-15 00:23:30,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 00:27:23,crypto,CRV/USD,SHORT,1750.553082,0.23,entry (SHORT),+0.0000
2026-03-15 00:27:24,crypto,ADA/USD,SHORT,530.980152,0.27,entry (SHORT),+0.0000
2026-03-15 00:28:40,swing,IBIT,SHORT,2077.0,40.37,signal_decay (E[r]=+0.0022),-0.0115
2026-03-15 06:14:52,crypto,CRV/USD,SHORT,1745.250655,0.24,entry (SHORT),+0.0000
2026-03-15 06:14:54,crypto,ADA/USD,SHORT,531.803635,0.26,entry (SHORT),+0.0000
2026-03-15 06:16:55,crypto,CRV/USD,SHORT,1738.410649,0.23,entry (SHORT),+0.0000
2026-03-15 06:16:59,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:17:01,crypto,ADA/USD,SHORT,528.727589,0.26,entry (SHORT),+0.0000
2026-03-15 06:17:05,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:22:14,crypto,CRV/USD,SHORT,1740.918239,0.23,entry (SHORT),+0.0000
2026-03-15 06:22:16,crypto,ADA/USD,SHORT,529.732781,0.26,entry (SHORT),+0.0000
2026-03-15 06:22:16,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:22:17,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:27:24,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:27:24,crypto,CRV/USD,SHORT,1740.923989,0.23,entry (SHORT),+0.0000
2026-03-15 06:27:25,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:27:25,crypto,ADA/USD,SHORT,530.542063,0.26,entry (SHORT),+0.0000
2026-03-15 06:32:33,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:32:34,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:32:34,crypto,CRV/USD,SHORT,1737.342017,0.24,entry (SHORT),+0.0000
2026-03-15 06:32:35,crypto,ADA/USD,SHORT,530.08819,0.26,entry (SHORT),+0.0000
2026-03-15 06:37:42,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:37:43,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:37:44,crypto,CRV/USD,SHORT,1734.896981,0.24,entry (SHORT),+0.0000
2026-03-15 06:37:45,crypto,ADA/USD,SHORT,530.326313,0.26,entry (SHORT),+0.0000
2026-03-15 06:42:51,swing,GLD,LONG,7.0,460.84,signal_decay (E[r]=-0.0801),-0.0412
2026-03-15 06:42:52,swing,SMH,LONG,7.0,387.33,signal_decay (E[r]=-0.0395),-0.0376
2026-03-15 06:42:54,crypto,CRV/USD,SHORT,1738.40249,0.23,entry (SHORT),+0.0000
2026-03-15 06:42:55,crypto,ADA/USD,SHORT,531.580513,0.26,entry (SHORT),+0.0000
