timestamp,group,symbol,side,qty,price,reason,pnl_pct
2026-03-24 00:14:36,crypto_intraday,PENDLE/USD,SHORT,2428.126536,1.26,disaster_stop (-3.08% <= -3.00%),-0.0308
2026-03-24 00:16:17,crypto_intraday,BERA/USD,SHORT,5749.5316,0.50,entry (SHORT),+0.0000
2026-03-24 01:05:54,swing,PDBC,SHORT,703.0,16.65,"signal_decay (E[r]=+0.0070, flips=2/2, held=38)",-0.0134
2026-03-24 01:15:47,crypto_intraday,ETHFI/USD,SHORT,7123.183371,0.54,"signal_reversal_post_horizon (E[r]=+0.0001, bars=37, PnL=-1.74%)",-0.0174
2026-03-24 01:16:03,swing,XLE,SHORT,92,59.63,entry (SHORT),+0.0000
2026-03-24 01:17:40,crypto_intraday,RAY/USD,SHORT,5108.82188,0.61,entry (SHORT),+0.0000
2026-03-24 01:18:13,intraday,XLF,SHORT,129,49.25,entry (SHORT),+0.0000
2026-03-24 01:18:47,crypto,ATOM/USD,SHORT,4599.855268,1.79,entry (SHORT),+0.0000
2026-03-24 01:18:56,crypto,XTZ/USD,LONG,17507.913648,0.40,entry (LONG),+0.0000
2026-03-24 01:19:07,crypto,OP/USD,SHORT,68411.674518,0.12,entry (SHORT),+0.0000
2026-03-24 01:19:17,crypto,EGLD/USD,LONG,1773.485717,4.06,entry (LONG),+0.0000
2026-03-24 01:19:30,crypto,FIL/USD,LONG,3442.580726,0.92,entry (LONG),+0.0000
2026-03-24 01:19:43,crypto,QNT/USD,SHORT,40.256624,72.13,entry (SHORT),+0.0000
2026-03-24 02:06:02,crypto_intraday,RAY/USD,SHORT,5108.82188,0.61,"signal_reversal_post_horizon (E[r]=+0.0005, bars=40, PnL=-0.21%)",-0.0021
2026-03-24 02:07:35,crypto_intraday,PENDLE/USD,SHORT,2475.365008,1.24,entry (SHORT),+0.0000
2026-03-24 02:14:38,crypto_intraday,GOMINING/USD,LONG,9321.611735,0.30,"breakeven_ratchet (floor=$0.3032, current=$0.3023)",-0.0028
2026-03-24 02:16:23,crypto_intraday,GOMINING/USD,LONG,9826.570392,0.30,entry (LONG),+0.0000
2026-03-24 02:44:47,crypto_intraday,PENDLE/USD,SHORT,2475.365008,1.24,"profit_lock_trail (0.65% from peak, PnL=+0.35%, trail=0.40%)",+0.0035
2026-03-24 02:46:32,crypto_intraday,PENDLE/USD,SHORT,2523.197724,1.24,entry (SHORT),+0.0000
2026-03-24 03:08:06,crypto_intraday,GOMINING/USD,LONG,9826.570392,0.30,"breakeven_ratchet (floor=$0.3025, current=$0.3013)",-0.0038
2026-03-24 03:09:51,crypto_intraday,GOMINING/USD,LONG,9975.731094,0.30,entry (LONG),+0.0000
2026-03-24 03:17:15,crypto_intraday,BERA/USD,SHORT,5749.5316,0.50,"max_hold_expired (48 bars = 4.0h, PnL=-0.33%)",-0.0033
2026-03-24 03:18:56,crypto_intraday,RAY/USD,SHORT,5963.147958,0.61,entry (SHORT),+0.0000
2026-03-24 04:07:31,crypto_intraday,GOMINING/USD,LONG,9975.731094,0.30,"breakeven_ratchet (floor=$0.3015, current=$0.3005)",-0.0032
2026-03-24 04:09:17,crypto_intraday,GOMINING/USD,LONG,9908.025338,0.30,entry (LONG),+0.0000
2026-03-24 05:11:15,crypto_intraday,GOMINING/USD,LONG,9908.025338,0.30,"profit_lock_trail (2.73% from peak, PnL=+0.75%, trail=0.40%)",+0.0075
2026-03-24 05:11:38,crypto_intraday,RAY/USD,SHORT,5963.147958,0.61,"breakeven_ratchet (floor=$0.6097, current=$0.6100)",-0.0005
2026-03-24 05:12:53,crypto_intraday,ETHFI/USD,LONG,7402.443984,0.54,entry (LONG),+0.0000
2026-03-24 05:13:00,crypto_intraday,GOMINING/USD,SHORT,9177.617246,0.30,entry (SHORT),+0.0000
2026-03-24 06:31:47,swing,USO,LONG,99,115.27,entry (LONG),+0.0000
2026-03-24 06:31:58,swing,EWY,LONG,89,128.60,entry (LONG),+0.0000
2026-03-24 06:32:06,swing,PDBC,LONG,682,16.85,entry (LONG),+0.0000
2026-03-24 06:43:03,intraday,XLF,SHORT,129.0,49.01,"profit_lock_trail (0.43% from peak, PnL=+0.49%, trail=0.40%)",+0.0049
2026-03-24 06:43:15,crypto_intraday,GOMINING/USD,SHORT,9177.617246,0.31,"breakeven_ratchet (floor=$0.3027, current=$0.3088)",-0.0200
2026-03-24 06:44:08,intraday,XLV,SHORT,8,144.02,entry (SHORT),+0.0000
2026-03-24 06:44:56,crypto_intraday,BERA/USD,SHORT,4959.111582,0.50,entry (SHORT),+0.0000
2026-03-24 06:48:39,crypto_intraday,ETHFI/USD,LONG,7402.443984,0.53,"breakeven_ratchet (floor=$0.5320, current=$0.5277)",-0.0080
2026-03-24 06:50:21,crypto_intraday,GOMINING/USD,SHORT,5293.835099,0.30,entry (SHORT),+0.0000
2026-03-24 07:15:39,crypto_intraday,BERA/USD,SHORT,4959.111582,0.50,"profit_lock_trail (0.71% from peak, PnL=+0.01%, trail=0.40%)",+0.0001
2026-03-24 07:17:16,crypto_intraday,ETHFI/USD,LONG,7423.35552,0.53,entry (LONG),+0.0000
2026-03-24 07:45:26,crypto_intraday,GOMINING/USD,SHORT,5293.835099,0.30,"profit_lock_trail (0.83% from peak, PnL=+2.41%, trail=0.40%)",+0.0241
2026-03-24 07:45:34,crypto_intraday,PENDLE/USD,SHORT,2523.197724,1.22,"profit_lock_trail (0.66% from peak, PnL=+1.48%, trail=0.40%)",+0.0148
2026-03-24 07:47:07,crypto_intraday,BERA/USD,SHORT,7977.813748,0.50,entry (SHORT),+0.0000
2026-03-24 07:47:16,crypto_intraday,GOMINING/USD,SHORT,9971.01443,0.30,entry (SHORT),+0.0000
2026-03-24 09:11:27,swing,EWY,LONG,89.0,128.27,"breakeven_ratchet (floor=$128.5772, current=$128.2700)",-0.0024
2026-03-24 09:20:34,crypto_intraday,ETHFI/USD,LONG,7423.35552,0.53,"signal_reversal_post_horizon (E[r]=-0.0104, bars=12, PnL=+0.01%)",+0.0001
2026-03-24 09:22:23,crypto_intraday,PENDLE/USD,SHORT,2536.861677,1.24,entry (SHORT),+0.0000
2026-03-24 09:32:03,swing,EWY,LONG,35,129.62,entry (LONG),+0.0000
2026-03-24 09:48:06,crypto_intraday,GOMINING/USD,SHORT,9971.01443,0.30,"profit_lock_trail (0.40% from peak, PnL=+0.71%, trail=0.40%)",+0.0071
2026-03-24 09:49:52,crypto_intraday,GOMINING/USD,LONG,10034.321074,0.30,entry (LONG),+0.0000
2026-03-24 10:28:25,crypto_intraday,GOMINING/USD,LONG,10034.321074,0.30,"breakeven_ratchet (floor=$0.2990, current=$0.2978)",-0.0042
2026-03-24 10:30:10,crypto_intraday,GOMINING/USD,LONG,8578.016555,0.29,entry (LONG),+0.0000
2026-03-24 11:22:07,crypto_intraday,PENDLE/USD,SHORT,2536.861677,1.22,"profit_lock_trail (0.58% from peak, PnL=+0.76%, trail=0.40%)",+0.0076
2026-03-24 11:23:51,crypto_intraday,PENDLE/USD,SHORT,2593.692652,1.22,entry (SHORT),+0.0000
2026-03-24 11:25:44,crypto_intraday,BERA/USD,SHORT,7977.813748,0.49,"profit_lock+signal_decay (armed, E[r]=+0.0106, PnL=+1.03%)",+0.0103
2026-03-24 11:27:34,crypto_intraday,ETHFI/USD,SHORT,5884.905571,0.52,entry (SHORT),+0.0000
2026-03-24 11:34:37,crypto_intraday,GOMINING/USD,LONG,8578.016555,0.30,"breakeven_ratchet (floor=$0.2979, current=$0.2963)",-0.0055
2026-03-24 11:51:57,crypto_intraday,GOMINING/USD,LONG,8793.145785,0.30,entry (LONG),+0.0000
2026-03-24 12:30:21,crypto_intraday,GOMINING/USD,LONG,8793.145785,0.30,"profit_lock_trail (2.51% from peak, PnL=+0.05%, trail=0.40%)",+0.0005
2026-03-24 12:32:13,crypto_intraday,BERA/USD,SHORT,7875.985332,0.50,entry (SHORT),+0.0000
2026-03-24 13:34:34,swing,XLE,SHORT,46,60.84,entry (SHORT),+0.0000
2026-03-24 13:51:00,crypto_intraday,BERA/USD,SHORT,7875.985332,0.50,"signal_reversal_post_horizon (E[r]=+0.0180, bars=37, PnL=-0.07%)",-0.0007
2026-03-24 13:52:42,crypto_intraday,GOMINING/USD,SHORT,7205.846709,0.30,entry (SHORT),+0.0000
2026-03-24 14:17:22,crypto_intraday,GOMINING/USD,SHORT,7205.846709,0.31,"signal_reversal_post_horizon (E[r]=+0.0110, bars=37, PnL=-0.21%)",-0.0021
2026-03-24 14:19:23,crypto_intraday,BERA/USD,LONG,4821.334795,0.51,entry (LONG),+0.0000
2026-03-24 15:21:49,crypto_intraday,ETHFI/USD,SHORT,5884.905571,0.54,disaster_stop (-3.09% <= -3.00%),-0.0309
2026-03-24 15:23:59,crypto_intraday,RAY/USD,SHORT,2272.734662,0.61,entry (SHORT),+0.0000
2026-03-24 15:32:15,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 15:39:05,crypto,CRV/USD,LONG,14180.524955,0.22,entry (LONG),+0.0000
2026-03-24 15:39:10,crypto,AVAX/USD,LONG,162.320949,9.56,entry (LONG),+0.0000
2026-03-24 16:19:18,crypto_intraday,WLD/USD,SHORT,6944.985198,0.32,entry (SHORT),+0.0000
2026-03-24 16:59:27,crypto_intraday,ATOM/USD,SHORT,706.216072,1.79,entry (SHORT),+0.0000
2026-03-24 16:59:33,crypto_intraday,AXS/USD,LONG,1174.828702,1.12,entry (LONG),+0.0000
2026-03-24 17:02:23,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:02:25,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:02:31,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:02:38,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:02:44,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:07:49,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:07:50,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:07:52,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:07:53,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:07:55,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:12:59,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:13:01,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:13:04,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:13:06,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:13:07,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:18:11,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:18:13,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:18:15,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:18:16,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:18:18,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:23:25,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:23:27,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:23:28,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:23:30,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:23:32,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:28:40,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:28:41,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
2026-03-24 17:28:43,swing,HYG,LONG,90,79.17,entry (LONG),+0.0000
2026-03-24 17:28:45,swing,EWZ,LONG,89,36.67,entry (LONG),+0.0000
2026-03-24 17:28:47,swing,EEM,LONG,86,56.52,entry (LONG),+0.0000
2026-03-24 17:33:51,swing,XLE,SHORT,58,60.84,entry (SHORT),+0.0000
2026-03-24 17:33:53,swing,GLD,LONG,10,404.13,entry (LONG),+0.0000
